  ΗΜΕΡΑ-ΩΡΑ ΕΚΤΕΛΕΣΗΣ : 19/12/2025 16:19:38
PORTFOLIO;ΚΩΔΙΚΟΣ ΕΔΡΕΘ;TIMESTAMP;ΕΝΕΡΓΕΙΑ (kWh)
GREEN_VALUE_BZ01_NDR_MS_C;26468;29/10/2025 01:15;68.4
GREEN_VALUE_BZ01_NDR_MS_C;26468;29/10/2025 01:30;67.6
GREEN_VALUE_BZ01_NDR_MS_C;26468;29/10/2025 01:45;68.8
GREEN_VALUE_BZ01_NDR_MS_C;26468;29/10/2025 02:00;67.6
GREEN_VALUE_BZ01_NDR_MS_C;26468;29/10/2025 02:15;68
GREEN_VALUE_BZ01_NDR_MS_C;26468;29/10/2025 02:30;68
GREEN_VALUE_BZ01_NDR_MS_C;26468;29/10/2025 02:45;67.8
GREEN_VALUE_BZ01_NDR_MS_C;26468;29/10/2025 03:00;68.4
GREEN_VALUE_BZ01_NDR_MS_C;26468;29/10/2025 03:15;67.6
GREEN_VALUE_BZ01_NDR_MS_C;26468;29/10/2025 03:30;68.2
GREEN_VALUE_BZ01_NDR_MS_C;26468;29/10/2025 03:45;68
GREEN_VALUE_BZ01_NDR_MS_C;26468;29/10/2025 04:00;69.2
GREEN_VALUE_BZ01_NDR_MS_C;26468;29/10/2025 04:15;67.8
GREEN_VALUE_BZ01_NDR_MS_C;26468;29/10/2025 04:30;69.6
GREEN_VALUE_BZ01_NDR_MS_C;26468;29/10/2025 04:45;69.8
GREEN_VALUE_BZ01_NDR_MS_C;26468;29/10/2025 05:00;69.2
GREEN_VALUE_BZ01_NDR_MS_C;26468;29/10/2025 05:15;68.2
GREEN_VALUE_BZ01_NDR_MS_C;26468;29/10/2025 05:30;68.4
GREEN_VALUE_BZ01_NDR_MS_C;26468;29/10/2025 05:45;67.2
GREEN_VALUE_BZ01_NDR_MS_C;26468;29/10/2025 06:00;67
GREEN_VALUE_BZ01_NDR_MS_C;26468;29/10/2025 06:15;65.6
GREEN_VALUE_BZ01_NDR_MS_C;26468;29/10/2025 06:30;64.8
GREEN_VALUE_BZ01_NDR_MS_C;26468;29/10/2025 06:45;62.8
GREEN_VALUE_BZ01_NDR_MS_C;26468;29/10/2025 07:00;61.2
GREEN_VALUE_BZ01_NDR_MS_C;26468;29/10/2025 07:15;59.4
GREEN_VALUE_BZ01_NDR_MS_C;26468;29/10/2025 07:30;58.2
