  ΗΜΕΡΑ-ΩΡΑ ΕΚΤΕΛΕΣΗΣ : 15/12/2025 16:59:14
PORTFOLIO;ΚΩΔΙΚΟΣ ΕΔΡΕΘ;TIMESTAMP;ΕΝΕΡΓΕΙΑ (kWh)
GREEN_VALUE_BZ01_NDR_MS_C;26468;20/10/2025 01:15;170
GREEN_VALUE_BZ01_NDR_MS_C;26468;20/10/2025 01:30;169.8
GREEN_VALUE_BZ01_NDR_MS_C;26468;20/10/2025 01:45;170.2
GREEN_VALUE_BZ01_NDR_MS_C;26468;20/10/2025 02:00;170
GREEN_VALUE_BZ01_NDR_MS_C;26468;20/10/2025 02:15;170
GREEN_VALUE_BZ01_NDR_MS_C;26468;20/10/2025 02:30;169.8
GREEN_VALUE_BZ01_NDR_MS_C;26468;20/10/2025 02:45;169.8
GREEN_VALUE_BZ01_NDR_MS_C;26468;20/10/2025 03:00;170
GREEN_VALUE_BZ01_NDR_MS_C;26468;20/10/2025 03:15;169.8
GREEN_VALUE_BZ01_NDR_MS_C;26468;20/10/2025 03:30;170
GREEN_VALUE_BZ01_NDR_MS_C;26468;20/10/2025 03:45;169.6
GREEN_VALUE_BZ01_NDR_MS_C;26468;20/10/2025 04:00;170
GREEN_VALUE_BZ01_NDR_MS_C;26468;20/10/2025 04:15;169.8
GREEN_VALUE_BZ01_NDR_MS_C;26468;20/10/2025 04:30;170
GREEN_VALUE_BZ01_NDR_MS_C;26468;20/10/2025 04:45;169.6
GREEN_VALUE_BZ01_NDR_MS_C;26468;20/10/2025 05:00;169.8
GREEN_VALUE_BZ01_NDR_MS_C;26468;20/10/2025 05:15;169.6
GREEN_VALUE_BZ01_NDR_MS_C;26468;20/10/2025 05:30;169.6
GREEN_VALUE_BZ01_NDR_MS_C;26468;20/10/2025 05:45;169.8
GREEN_VALUE_BZ01_NDR_MS_C;26468;20/10/2025 06:00;169.8
GREEN_VALUE_BZ01_NDR_MS_C;26468;20/10/2025 06:15;169.6
GREEN_VALUE_BZ01_NDR_MS_C;26468;20/10/2025 06:30;169.4
GREEN_VALUE_BZ01_NDR_MS_C;26468;20/10/2025 06:45;167.4
GREEN_VALUE_BZ01_NDR_MS_C;26468;20/10/2025 07:00;166
GREEN_VALUE_BZ01_NDR_MS_C;26468;20/10/2025 07:15;164.8
GREEN_VALUE_BZ01_NDR_MS_C;26468;20/10/2025 07:30;163.2
GREEN_VALUE_BZ01_NDR_MS_C;26468;20/10/2025 07:45;163.2
GREEN_VALUE_BZ01_NDR_MS_C;26468;20/10/2025 08:00;162.4
GREEN_VALUE_BZ01_NDR_MS_C;26468;20/10/2025 08:15;161.2
GREEN_VALUE_BZ01_NDR_MS_C;26468;20/10/2025 08:30;160.4
GREEN_VALUE_BZ01_NDR_MS_C;26468;20/10/2025 08:45;159.4
GREEN_VALUE_BZ01_NDR_MS_C;26468;20/10/2025 09:00;158.4
GREEN_VALUE_BZ01_NDR_MS_C;26468;20/10/2025 09:15;157.4
GREEN_VALUE_BZ01_NDR_MS_C;26468;20/10/2025 09:30;156.4
GREEN_VALUE_BZ01_NDR_MS_C;26468;20/10/2025 09:45;155.4
GREEN_VALUE_BZ01_NDR_MS_C;26468;20/10/2025 10:00;153.8
GREEN_VALUE_BZ01_NDR_MS_C;26468;20/10/2025 10:15;152.6
GREEN_VALUE_BZ01_NDR_MS_C;26468;20/10/2025 10:30;151.8
GREEN_VALUE_BZ01_NDR_MS_C;26468;20/10/2025 10:45;151.2
GREEN_VALUE_BZ01_NDR_MS_C;26468;20/10/2025 11:00;150
GREEN_VALUE_BZ01_NDR_MS_C;26468;20/10/2025 11:15;149.4
GREEN_VALUE_BZ01_NDR_MS_C;26468;20/10/2025 11:30;148
GREEN_VALUE_BZ01_NDR_MS_C;26468;20/10/2025 11:45;147.2
GREEN_VALUE_BZ01_NDR_MS_C;26468;20/10/2025 12:00;146.2
GREEN_VALUE_BZ01_NDR_MS_C;26468;20/10/2025 12:15;143.6
GREEN_VALUE_BZ01_NDR_MS_C;26468;20/10/2025 12:30;142
GREEN_VALUE_BZ01_NDR_MS_C;26468;20/10/2025 12:45;140.8
GREEN_VALUE_BZ01_NDR_MS_C;26468;20/10/2025 13:00;140
GREEN_VALUE_BZ01_NDR_MS_C;26468;20/10/2025 13:15;139.8
GREEN_VALUE_BZ01_NDR_MS_C;26468;20/10/2025 13:30;139.2
GREEN_VALUE_BZ01_NDR_MS_C;26468;20/10/2025 13:45;139.2
GREEN_VALUE_BZ01_NDR_MS_C;26468;20/10/2025 14:00;137.6
GREEN_VALUE_BZ01_NDR_MS_C;26468;20/10/2025 14:15;137.2
GREEN_VALUE_BZ01_NDR_MS_C;26468;20/10/2025 14:30;135.8
GREEN_VALUE_BZ01_NDR_MS_C;26468;20/10/2025 14:45;135.2
