  ΗΜΕΡΑ-ΩΡΑ ΕΚΤΕΛΕΣΗΣ : 30/06/2025 13:04:24
PORTFOLIO;ΚΩΔΙΚΟΣ ΕΔΡΕΘ;TIMESTAMP;ΕΝΕΡΓΕΙΑ (kWh)
GREEN_VALUE_BZ01_NDR_MS_C;26468;06/05/2025 01:15;122
GREEN_VALUE_BZ01_NDR_MS_C;26468;06/05/2025 01:30;122
GREEN_VALUE_BZ01_NDR_MS_C;26468;06/05/2025 01:45;121.8
GREEN_VALUE_BZ01_NDR_MS_C;26468;06/05/2025 02:00;122
GREEN_VALUE_BZ01_NDR_MS_C;26468;06/05/2025 02:15;122.4
GREEN_VALUE_BZ01_NDR_MS_C;26468;06/05/2025 02:30;122.2
GREEN_VALUE_BZ01_NDR_MS_C;26468;06/05/2025 02:45;122.4
GREEN_VALUE_BZ01_NDR_MS_C;26468;06/05/2025 03:00;122.4
GREEN_VALUE_BZ01_NDR_MS_C;26468;06/05/2025 03:15;122.6
GREEN_VALUE_BZ01_NDR_MS_C;26468;06/05/2025 03:30;122.6
GREEN_VALUE_BZ01_NDR_MS_C;26468;06/05/2025 03:45;122.6
GREEN_VALUE_BZ01_NDR_MS_C;26468;06/05/2025 04:00;123.2
GREEN_VALUE_BZ01_NDR_MS_C;26468;06/05/2025 04:15;122.8
GREEN_VALUE_BZ01_NDR_MS_C;26468;06/05/2025 04:30;123.4
GREEN_VALUE_BZ01_NDR_MS_C;26468;06/05/2025 04:45;123.4
GREEN_VALUE_BZ01_NDR_MS_C;26468;06/05/2025 05:00;123.8
GREEN_VALUE_BZ01_NDR_MS_C;26468;06/05/2025 05:15;124
GREEN_VALUE_BZ01_NDR_MS_C;26468;06/05/2025 05:30;124.2
GREEN_VALUE_BZ01_NDR_MS_C;26468;06/05/2025 05:45;124.2
GREEN_VALUE_BZ01_NDR_MS_C;26468;06/05/2025 06:00;124.6
GREEN_VALUE_BZ01_NDR_MS_C;26468;06/05/2025 06:15;125.2
GREEN_VALUE_BZ01_NDR_MS_C;26468;06/05/2025 06:30;125.6
GREEN_VALUE_BZ01_NDR_MS_C;26468;06/05/2025 06:45;125.6
