  ΗΜΕΡΑ-ΩΡΑ ΕΚΤΕΛΕΣΗΣ : 02/05/2025 10:05:37
PORTFOLIO;ΚΩΔΙΚΟΣ ΕΔΡΕΘ;TIMESTAMP;ΕΝΕΡΓΕΙΑ (kWh)
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 01:15;162.6
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 01:30;163.4
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 01:45;164.2
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 02:00;162.6
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 02:15;163.6
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 02:30;163.2
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 02:45;163
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 03:00;163.8
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 03:15;164.2
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 03:30;164
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 03:45;164
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 04:00;163.8
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 04:15;164.6
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 04:30;165
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 04:45;165.6
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 05:00;164.6
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 05:15;164.2
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 05:30;164.4
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 05:45;165.8
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 06:00;166
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 06:15;165.8
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 06:30;165.8
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 06:45;166.6
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 07:00;167.4
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 07:15;166
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 07:30;167
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 07:45;151.2
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 08:00;167.2
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 08:15;167.2
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 08:30;166.8
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 08:45;167.6
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 09:00;168.6
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 09:15;166.8
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 09:30;167.8
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 09:45;168.6
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 10:00;168.8
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 10:15;167.4
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 10:30;167.4
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 10:45;167.8
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 11:00;167.8
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 11:15;168.4
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 11:30;165
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 11:45;159.6
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 12:00;159.4
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 12:15;162.6
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 12:30;165.6
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 12:45;167.2
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 13:00;167.6
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 13:15;166.8
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 13:30;169
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 13:45;169.2
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 14:00;169.8
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 14:15;168.6
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 14:30;167.6
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 14:45;162.2
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 15:00;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 15:15;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 15:30;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 15:45;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 16:00;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 16:15;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 16:30;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 16:45;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 17:00;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 17:15;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 17:30;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 17:45;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 18:00;.2
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 18:15;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 18:30;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 18:45;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 19:00;97.8
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 19:15;160.6
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 19:30;156.2
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 19:45;157
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 20:00;156.6
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 20:15;156.4
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 20:30;156.4
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 20:45;157.6
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 21:00;170.4
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 21:15;180
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 21:30;184.6
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 21:45;186
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 22:00;181
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 22:15;176.8
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 22:30;174.2
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 22:45;171
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 23:00;169
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 23:15;165.8
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 23:30;164.6
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 23:45;165
GREEN_VALUE_BZ01_NDR_MS_C;26468;21/04/2025 24:00;163.6
GREEN_VALUE_BZ01_NDR_MS_C;26468;22/04/2025 00:15;162
GREEN_VALUE_BZ01_NDR_MS_C;26468;22/04/2025 00:30;163.6
GREEN_VALUE_BZ01_NDR_MS_C;26468;22/04/2025 00:45;162
GREEN_VALUE_BZ01_NDR_MS_C;26468;22/04/2025 01:00;160.8
GREEN_VALUE_BZ01_NDR_MS_N;19356;21/04/2025 01:15;0
GREEN_VALUE_BZ01_NDR_MS_N;19356;21/04/2025 01:30;0
GREEN_VALUE_BZ01_NDR_MS_N;19356;21/04/2025 01:45;0
GREEN_VALUE_BZ01_NDR_MS_N;19356;21/04/2025 02:00;0
GREEN_VALUE_BZ01_NDR_MS_N;19356;21/04/2025 02:15;0
GREEN_VALUE_BZ01_NDR_MS_N;19356;21/04/2025 02:30;0
GREEN_VALUE_BZ01_NDR_MS_N;19356;21/04/2025 02:45;0
GREEN_VALUE_BZ01_NDR_MS_N;19356;21/04/2025 03:00;0
GREEN_VALUE_BZ01_NDR_MS_N;19356;21/04/2025 03:15;0
GREEN_VALUE_BZ01_NDR_MS_N;19356;21/04/2025 03:30;0
GREEN_VALUE_BZ01_NDR_MS_N;19356;21/04/2025 03:45;0
GREEN_VALUE_BZ01_NDR_MS_N;19356;21/04/2025 04:00;0
GREEN_VALUE_BZ01_NDR_MS_N;19356;21/04/2025 04:15;0
GREEN_VALUE_BZ01_NDR_MS_N;19356;21/04/2025 04:30;0
GREEN_VALUE_BZ01_NDR_MS_N;19356;21/04/2025 04:45;0
GREEN_VALUE_BZ01_NDR_MS_N;19356;21/04/2025 05:00;0
GREEN_VALUE_BZ01_NDR_MS_N;19356;21/04/2025 05:15;0
GREEN_VALUE_BZ01_NDR_MS_N;19356;21/04/2025 05:30;0
GREEN_VALUE_BZ01_NDR_MS_N;19356;21/04/2025 05:45;0
GREEN_VALUE_BZ01_NDR_MS_N;19356;21/04/2025 06:00;0
GREEN_VALUE_BZ01_NDR_MS_N;19356;21/04/2025 06:15;0
GREEN_VALUE_BZ01_NDR_MS_N;19356;21/04/2025 06:30;0
GREEN_VALUE_BZ01_NDR_MS_N;19356;21/04/2025 06:45;0
GREEN_VALUE_BZ01_NDR_MS_N;19356;21/04/2025 07:00;.2
GREEN_VALUE_BZ01_NDR_MS_N;19356;21/04/2025 07:15;1.24
GREEN_VALUE_BZ01_NDR_MS_N;19356;21/04/2025 07:30;3.3
GREEN_VALUE_BZ01_NDR_MS_N;19356;21/04/2025 07:45;7.2
GREEN_VALUE_BZ01_NDR_MS_N;19356;21/04/2025 08:00;11.58
GREEN_VALUE_BZ01_NDR_MS_N;19356;21/04/2025 08:15;17.76
