TIMESTAMP;PORTFOLIO;ΚΩΔΙΚΟΣ ΕΔΡΕΘ;ΕΝΕΡΓΕΙΑ (kWh);datetime;Μήνας
19/10/2025 02:15;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-19 02:15:00;2025-10
19/10/2025 02:30;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-19 02:30:00;2025-10
19/10/2025 02:45;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-19 02:45:00;2025-10
19/10/2025 03:00;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-19 03:00:00;2025-10
19/10/2025 03:15;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-19 03:15:00;2025-10
19/10/2025 03:30;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-19 03:30:00;2025-10
19/10/2025 03:45;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-19 03:45:00;2025-10
19/10/2025 04:00;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-19 04:00:00;2025-10
19/10/2025 04:15;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-19 04:15:00;2025-10
19/10/2025 04:30;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-19 04:30:00;2025-10
19/10/2025 04:45;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-19 04:45:00;2025-10
19/10/2025 05:00;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-19 05:00:00;2025-10
19/10/2025 05:15;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-19 05:15:00;2025-10
19/10/2025 05:30;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-19 05:30:00;2025-10
19/10/2025 05:45;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-19 05:45:00;2025-10
19/10/2025 06:00;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-19 06:00:00;2025-10
19/10/2025 06:15;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-19 06:15:00;2025-10
19/10/2025 06:30;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-19 06:30:00;2025-10
19/10/2025 06:45;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-19 06:45:00;2025-10
19/10/2025 07:00;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-19 07:00:00;2025-10
19/10/2025 07:15;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-19 07:15:00;2025-10
19/10/2025 07:30;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-19 07:30:00;2025-10
19/10/2025 07:45;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-19 07:45:00;2025-10
19/10/2025 08:00;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.04;2025-10-19 08:00:00;2025-10
19/10/2025 08:15;GREEN_VALUE_BZ01_NDR_MS_N;18170;1.2;2025-10-19 08:15:00;2025-10
19/10/2025 08:30;GREEN_VALUE_BZ01_NDR_MS_N;18170;3.56;2025-10-19 08:30:00;2025-10
19/10/2025 08:45;GREEN_VALUE_BZ01_NDR_MS_N;18170;7.04;2025-10-19 08:45:00;2025-10
19/10/2025 09:00;GREEN_VALUE_BZ01_NDR_MS_N;18170;9.76;2025-10-19 09:00:00;2025-10
19/10/2025 09:15;GREEN_VALUE_BZ01_NDR_MS_N;18170;13.5;2025-10-19 09:15:00;2025-10
19/10/2025 09:30;GREEN_VALUE_BZ01_NDR_MS_N;18170;17.12;2025-10-19 09:30:00;2025-10
19/10/2025 09:45;GREEN_VALUE_BZ01_NDR_MS_N;18170;21.18;2025-10-19 09:45:00;2025-10
19/10/2025 10:00;GREEN_VALUE_BZ01_NDR_MS_N;18170;23.52;2025-10-19 10:00:00;2025-10
19/10/2025 10:15;GREEN_VALUE_BZ01_NDR_MS_N;18170;17.32;2025-10-19 10:15:00;2025-10
19/10/2025 10:30;GREEN_VALUE_BZ01_NDR_MS_N;18170;20.36;2025-10-19 10:30:00;2025-10
19/10/2025 10:45;GREEN_VALUE_BZ01_NDR_MS_N;18170;24.58;2025-10-19 10:45:00;2025-10
19/10/2025 11:00;GREEN_VALUE_BZ01_NDR_MS_N;18170;25.22;2025-10-19 11:00:00;2025-10
19/10/2025 11:15;GREEN_VALUE_BZ01_NDR_MS_N;18170;22.36;2025-10-19 11:15:00;2025-10
19/10/2025 11:30;GREEN_VALUE_BZ01_NDR_MS_N;18170;12.84;2025-10-19 11:30:00;2025-10
19/10/2025 11:45;GREEN_VALUE_BZ01_NDR_MS_N;18170;7.56;2025-10-19 11:45:00;2025-10
19/10/2025 12:00;GREEN_VALUE_BZ01_NDR_MS_N;18170;9.22;2025-10-19 12:00:00;2025-10
19/10/2025 12:15;GREEN_VALUE_BZ01_NDR_MS_N;18170;13.14;2025-10-19 12:15:00;2025-10
19/10/2025 12:30;GREEN_VALUE_BZ01_NDR_MS_N;18170;16.24;2025-10-19 12:30:00;2025-10
19/10/2025 12:45;GREEN_VALUE_BZ01_NDR_MS_N;18170;22.02;2025-10-19 12:45:00;2025-10
19/10/2025 13:00;GREEN_VALUE_BZ01_NDR_MS_N;18170;52.2;2025-10-19 13:00:00;2025-10
19/10/2025 13:15;GREEN_VALUE_BZ01_NDR_MS_N;18170;53.26;2025-10-19 13:15:00;2025-10
19/10/2025 13:30;GREEN_VALUE_BZ01_NDR_MS_N;18170;47.46;2025-10-19 13:30:00;2025-10
19/10/2025 13:45;GREEN_VALUE_BZ01_NDR_MS_N;18170;37.96;2025-10-19 13:45:00;2025-10
19/10/2025 14:00;GREEN_VALUE_BZ01_NDR_MS_N;18170;32.9;2025-10-19 14:00:00;2025-10
19/10/2025 14:15;GREEN_VALUE_BZ01_NDR_MS_N;18170;32.44;2025-10-19 14:15:00;2025-10
19/10/2025 14:30;GREEN_VALUE_BZ01_NDR_MS_N;18170;26.74;2025-10-19 14:30:00;2025-10
19/10/2025 14:45;GREEN_VALUE_BZ01_NDR_MS_N;18170;24.06;2025-10-19 14:45:00;2025-10
19/10/2025 15:00;GREEN_VALUE_BZ01_NDR_MS_N;18170;21.58;2025-10-19 15:00:00;2025-10
19/10/2025 15:15;GREEN_VALUE_BZ01_NDR_MS_N;18170;24.3;2025-10-19 15:15:00;2025-10
19/10/2025 15:30;GREEN_VALUE_BZ01_NDR_MS_N;18170;21.22;2025-10-19 15:30:00;2025-10
19/10/2025 15:45;GREEN_VALUE_BZ01_NDR_MS_N;18170;12.78;2025-10-19 15:45:00;2025-10
19/10/2025 16:00;GREEN_VALUE_BZ01_NDR_MS_N;18170;9.42;2025-10-19 16:00:00;2025-10
19/10/2025 16:15;GREEN_VALUE_BZ01_NDR_MS_N;18170;8.74;2025-10-19 16:15:00;2025-10
19/10/2025 16:30;GREEN_VALUE_BZ01_NDR_MS_N;18170;11.62;2025-10-19 16:30:00;2025-10
19/10/2025 16:45;GREEN_VALUE_BZ01_NDR_MS_N;18170;8.58;2025-10-19 16:45:00;2025-10
19/10/2025 17:00;GREEN_VALUE_BZ01_NDR_MS_N;18170;6.46;2025-10-19 17:00:00;2025-10
19/10/2025 17:15;GREEN_VALUE_BZ01_NDR_MS_N;18170;6.22;2025-10-19 17:15:00;2025-10
19/10/2025 17:30;GREEN_VALUE_BZ01_NDR_MS_N;18170;7.2;2025-10-19 17:30:00;2025-10
19/10/2025 17:45;GREEN_VALUE_BZ01_NDR_MS_N;18170;4.76;2025-10-19 17:45:00;2025-10
19/10/2025 18:00;GREEN_VALUE_BZ01_NDR_MS_N;18170;5.02;2025-10-19 18:00:00;2025-10
19/10/2025 18:15;GREEN_VALUE_BZ01_NDR_MS_N;18170;2.26;2025-10-19 18:15:00;2025-10
19/10/2025 18:30;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.44;2025-10-19 18:30:00;2025-10
19/10/2025 18:45;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.02;2025-10-19 18:45:00;2025-10
19/10/2025 19:00;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-19 19:00:00;2025-10
19/10/2025 19:15;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-19 19:15:00;2025-10
19/10/2025 19:30;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-19 19:30:00;2025-10
19/10/2025 19:45;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-19 19:45:00;2025-10
19/10/2025 20:00;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-19 20:00:00;2025-10
19/10/2025 20:15;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-19 20:15:00;2025-10
19/10/2025 20:30;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-19 20:30:00;2025-10
19/10/2025 20:45;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-19 20:45:00;2025-10
19/10/2025 21:00;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-19 21:00:00;2025-10
19/10/2025 21:15;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-19 21:15:00;2025-10
19/10/2025 21:30;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-19 21:30:00;2025-10
19/10/2025 21:45;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-19 21:45:00;2025-10
19/10/2025 22:00;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-19 22:00:00;2025-10
19/10/2025 22:15;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-19 22:15:00;2025-10
19/10/2025 22:30;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-19 22:30:00;2025-10
19/10/2025 22:45;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-19 22:45:00;2025-10
19/10/2025 23:00;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-19 23:00:00;2025-10
19/10/2025 23:15;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-19 23:15:00;2025-10
19/10/2025 23:30;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-19 23:30:00;2025-10
19/10/2025 23:45;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-19 23:45:00;2025-10
20/10/2025 00:00;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-20 00:00:00;2025-10
20/10/2025 00:15;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-20 00:15:00;2025-10
20/10/2025 00:30;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-20 00:30:00;2025-10
20/10/2025 00:45;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-20 00:45:00;2025-10
20/10/2025 01:00;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-20 01:00:00;2025-10
20/10/2025 01:15;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-20 01:15:00;2025-10
20/10/2025 01:30;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-20 01:30:00;2025-10
20/10/2025 01:45;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-20 01:45:00;2025-10
20/10/2025 02:00;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-20 02:00:00;2025-10
20/10/2025 02:15;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-20 02:15:00;2025-10
20/10/2025 02:30;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-20 02:30:00;2025-10
20/10/2025 02:45;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-20 02:45:00;2025-10
20/10/2025 03:00;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-20 03:00:00;2025-10
20/10/2025 03:15;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-20 03:15:00;2025-10
20/10/2025 03:30;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-20 03:30:00;2025-10
20/10/2025 03:45;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-20 03:45:00;2025-10
20/10/2025 04:00;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-20 04:00:00;2025-10
20/10/2025 04:15;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-20 04:15:00;2025-10
20/10/2025 04:30;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-20 04:30:00;2025-10
20/10/2025 04:45;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-20 04:45:00;2025-10
20/10/2025 05:00;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-20 05:00:00;2025-10
20/10/2025 05:15;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-20 05:15:00;2025-10
20/10/2025 05:30;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-20 05:30:00;2025-10
20/10/2025 05:45;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-20 05:45:00;2025-10
20/10/2025 06:00;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-20 06:00:00;2025-10
20/10/2025 06:15;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-20 06:15:00;2025-10
20/10/2025 06:30;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-20 06:30:00;2025-10
20/10/2025 06:45;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-20 06:45:00;2025-10
20/10/2025 07:00;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-20 07:00:00;2025-10
20/10/2025 07:15;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-20 07:15:00;2025-10
20/10/2025 07:30;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-20 07:30:00;2025-10
20/10/2025 07:45;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-20 07:45:00;2025-10
20/10/2025 08:00;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-20 08:00:00;2025-10
20/10/2025 08:15;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-20 08:15:00;2025-10
20/10/2025 08:30;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.32;2025-10-20 08:30:00;2025-10
20/10/2025 08:45;GREEN_VALUE_BZ01_NDR_MS_N;18170;1.2;2025-10-20 08:45:00;2025-10
20/10/2025 09:00;GREEN_VALUE_BZ01_NDR_MS_N;18170;2.22;2025-10-20 09:00:00;2025-10
20/10/2025 09:15;GREEN_VALUE_BZ01_NDR_MS_N;18170;3.5;2025-10-20 09:15:00;2025-10
20/10/2025 09:30;GREEN_VALUE_BZ01_NDR_MS_N;18170;3.86;2025-10-20 09:30:00;2025-10
20/10/2025 09:45;GREEN_VALUE_BZ01_NDR_MS_N;18170;3.74;2025-10-20 09:45:00;2025-10
20/10/2025 10:00;GREEN_VALUE_BZ01_NDR_MS_N;18170;3.36;2025-10-20 10:00:00;2025-10
20/10/2025 10:15;GREEN_VALUE_BZ01_NDR_MS_N;18170;7.78;2025-10-20 10:15:00;2025-10
20/10/2025 10:30;GREEN_VALUE_BZ01_NDR_MS_N;18170;9.44;2025-10-20 10:30:00;2025-10
20/10/2025 10:45;GREEN_VALUE_BZ01_NDR_MS_N;18170;10.76;2025-10-20 10:45:00;2025-10
20/10/2025 11:00;GREEN_VALUE_BZ01_NDR_MS_N;18170;12.72;2025-10-20 11:00:00;2025-10
20/10/2025 11:15;GREEN_VALUE_BZ01_NDR_MS_N;18170;8.54;2025-10-20 11:15:00;2025-10
20/10/2025 11:30;GREEN_VALUE_BZ01_NDR_MS_N;18170;7.88;2025-10-20 11:30:00;2025-10
20/10/2025 11:45;GREEN_VALUE_BZ01_NDR_MS_N;18170;8.82;2025-10-20 11:45:00;2025-10
20/10/2025 12:00;GREEN_VALUE_BZ01_NDR_MS_N;18170;11.02;2025-10-20 12:00:00;2025-10
20/10/2025 12:15;GREEN_VALUE_BZ01_NDR_MS_N;18170;9.34;2025-10-20 12:15:00;2025-10
20/10/2025 12:30;GREEN_VALUE_BZ01_NDR_MS_N;18170;7.66;2025-10-20 12:30:00;2025-10
20/10/2025 12:45;GREEN_VALUE_BZ01_NDR_MS_N;18170;10.94;2025-10-20 12:45:00;2025-10
20/10/2025 13:00;GREEN_VALUE_BZ01_NDR_MS_N;18170;17.4;2025-10-20 13:00:00;2025-10
20/10/2025 13:15;GREEN_VALUE_BZ01_NDR_MS_N;18170;23.16;2025-10-20 13:15:00;2025-10
20/10/2025 13:30;GREEN_VALUE_BZ01_NDR_MS_N;18170;40.46;2025-10-20 13:30:00;2025-10
20/10/2025 13:45;GREEN_VALUE_BZ01_NDR_MS_N;18170;49.1;2025-10-20 13:45:00;2025-10
20/10/2025 14:00;GREEN_VALUE_BZ01_NDR_MS_N;18170;29.72;2025-10-20 14:00:00;2025-10
20/10/2025 14:15;GREEN_VALUE_BZ01_NDR_MS_N;18170;18.72;2025-10-20 14:15:00;2025-10
20/10/2025 14:30;GREEN_VALUE_BZ01_NDR_MS_N;18170;13.62;2025-10-20 14:30:00;2025-10
20/10/2025 14:45;GREEN_VALUE_BZ01_NDR_MS_N;18170;8.78;2025-10-20 14:45:00;2025-10
20/10/2025 15:00;GREEN_VALUE_BZ01_NDR_MS_N;18170;7.6;2025-10-20 15:00:00;2025-10
20/10/2025 15:15;GREEN_VALUE_BZ01_NDR_MS_N;18170;5.16;2025-10-20 15:15:00;2025-10
20/10/2025 15:30;GREEN_VALUE_BZ01_NDR_MS_N;18170;4.8;2025-10-20 15:30:00;2025-10
20/10/2025 15:45;GREEN_VALUE_BZ01_NDR_MS_N;18170;3.5;2025-10-20 15:45:00;2025-10
20/10/2025 16:00;GREEN_VALUE_BZ01_NDR_MS_N;18170;3.28;2025-10-20 16:00:00;2025-10
20/10/2025 16:15;GREEN_VALUE_BZ01_NDR_MS_N;18170;2.46;2025-10-20 16:15:00;2025-10
20/10/2025 16:30;GREEN_VALUE_BZ01_NDR_MS_N;18170;3.66;2025-10-20 16:30:00;2025-10
20/10/2025 16:45;GREEN_VALUE_BZ01_NDR_MS_N;18170;6.16;2025-10-20 16:45:00;2025-10
20/10/2025 17:00;GREEN_VALUE_BZ01_NDR_MS_N;18170;4.94;2025-10-20 17:00:00;2025-10
20/10/2025 17:15;GREEN_VALUE_BZ01_NDR_MS_N;18170;4.22;2025-10-20 17:15:00;2025-10
20/10/2025 17:30;GREEN_VALUE_BZ01_NDR_MS_N;18170;5.7;2025-10-20 17:30:00;2025-10
20/10/2025 17:45;GREEN_VALUE_BZ01_NDR_MS_N;18170;2.54;2025-10-20 17:45:00;2025-10
20/10/2025 18:00;GREEN_VALUE_BZ01_NDR_MS_N;18170;2.18;2025-10-20 18:00:00;2025-10
20/10/2025 18:15;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.94;2025-10-20 18:15:00;2025-10
20/10/2025 18:30;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.22;2025-10-20 18:30:00;2025-10
20/10/2025 18:45;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-20 18:45:00;2025-10
20/10/2025 19:00;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-20 19:00:00;2025-10
20/10/2025 19:15;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-20 19:15:00;2025-10
20/10/2025 19:30;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-20 19:30:00;2025-10
20/10/2025 19:45;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-20 19:45:00;2025-10
20/10/2025 20:00;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-20 20:00:00;2025-10
20/10/2025 20:15;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-20 20:15:00;2025-10
20/10/2025 20:30;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-20 20:30:00;2025-10
20/10/2025 20:45;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-20 20:45:00;2025-10
20/10/2025 21:00;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-20 21:00:00;2025-10
20/10/2025 21:15;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-20 21:15:00;2025-10
20/10/2025 21:30;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-20 21:30:00;2025-10
20/10/2025 21:45;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-20 21:45:00;2025-10
20/10/2025 22:00;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-20 22:00:00;2025-10
20/10/2025 22:15;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-20 22:15:00;2025-10
20/10/2025 22:30;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-20 22:30:00;2025-10
20/10/2025 22:45;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-20 22:45:00;2025-10
20/10/2025 23:00;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-20 23:00:00;2025-10
20/10/2025 23:15;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-20 23:15:00;2025-10
20/10/2025 23:30;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-20 23:30:00;2025-10
20/10/2025 23:45;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-20 23:45:00;2025-10
21/10/2025 00:00;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-21 00:00:00;2025-10
21/10/2025 00:15;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-21 00:15:00;2025-10
21/10/2025 00:30;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-21 00:30:00;2025-10
21/10/2025 00:45;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-21 00:45:00;2025-10
21/10/2025 01:00;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-21 01:00:00;2025-10
21/10/2025 01:15;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-21 01:15:00;2025-10
21/10/2025 01:30;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-21 01:30:00;2025-10
21/10/2025 01:45;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-21 01:45:00;2025-10
21/10/2025 02:00;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-21 02:00:00;2025-10
21/10/2025 02:15;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-21 02:15:00;2025-10
21/10/2025 02:30;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-21 02:30:00;2025-10
21/10/2025 02:45;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-21 02:45:00;2025-10
21/10/2025 03:00;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-21 03:00:00;2025-10
21/10/2025 03:15;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-21 03:15:00;2025-10
21/10/2025 03:30;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-21 03:30:00;2025-10
21/10/2025 03:45;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-21 03:45:00;2025-10
21/10/2025 04:00;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-21 04:00:00;2025-10
21/10/2025 04:15;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-21 04:15:00;2025-10
21/10/2025 04:30;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-21 04:30:00;2025-10
21/10/2025 04:45;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-21 04:45:00;2025-10
21/10/2025 05:00;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-21 05:00:00;2025-10
21/10/2025 05:15;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-21 05:15:00;2025-10
21/10/2025 05:30;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-21 05:30:00;2025-10
21/10/2025 05:45;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-21 05:45:00;2025-10
21/10/2025 06:00;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-21 06:00:00;2025-10
21/10/2025 06:15;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-21 06:15:00;2025-10
21/10/2025 06:30;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-21 06:30:00;2025-10
21/10/2025 06:45;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-21 06:45:00;2025-10
21/10/2025 07:00;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-21 07:00:00;2025-10
21/10/2025 07:15;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-21 07:15:00;2025-10
21/10/2025 07:30;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-21 07:30:00;2025-10
21/10/2025 07:45;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-21 07:45:00;2025-10
21/10/2025 08:00;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.0;2025-10-21 08:00:00;2025-10
21/10/2025 08:15;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.04;2025-10-21 08:15:00;2025-10
21/10/2025 08:30;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.12;2025-10-21 08:30:00;2025-10
21/10/2025 08:45;GREEN_VALUE_BZ01_NDR_MS_N;18170;0.88;2025-10-21 08:45:00;2025-10
21/10/2025 09:00;GREEN_VALUE_BZ01_NDR_MS_N;18170;1.52;2025-10-21 09:00:00;2025-10
21/10/2025 09:15;GREEN_VALUE_BZ01_NDR_MS_N;18170;4.56;2025-10-21 09:15:00;2025-10
21/10/2025 09:30;GREEN_VALUE_BZ01_NDR_MS_N;18170;6.88;2025-10-21 09:30:00;2025-10
21/10/2025 09:45;GREEN_VALUE_BZ01_NDR_MS_N;18170;8.34;2025-10-21 09:45:00;2025-10
21/10/2025 10:00;GREEN_VALUE_BZ01_NDR_MS_N;18170;11.84;2025-10-21 10:00:00;2025-10
21/10/2025 10:15;GREEN_VALUE_BZ01_NDR_MS_N;18170;8.64;2025-10-21 10:15:00;2025-10
21/10/2025 10:30;GREEN_VALUE_BZ01_NDR_MS_N;18170;11.28;2025-10-21 10:30:00;2025-10
21/10/2025 10:45;GREEN_VALUE_BZ01_NDR_MS_N;18170;13.28;2025-10-21 10:45:00;2025-10
21/10/2025 11:00;GREEN_VALUE_BZ01_NDR_MS_N;18170;15.64;2025-10-21 11:00:00;2025-10
21/10/2025 11:15;GREEN_VALUE_BZ01_NDR_MS_N;18170;14.18;2025-10-21 11:15:00;2025-10
21/10/2025 11:30;GREEN_VALUE_BZ01_NDR_MS_N;18170;45.16;2025-10-21 11:30:00;2025-10
21/10/2025 11:45;GREEN_VALUE_BZ01_NDR_MS_N;18170;30.42;2025-10-21 11:45:00;2025-10
21/10/2025 12:00;GREEN_VALUE_BZ01_NDR_MS_N;18170;28.38;2025-10-21 12:00:00;2025-10
