TIMESTAMP;PORTFOLIO;ΚΩΔΙΚΟΣ ΕΔΡΕΘ;ΕΝΕΡΓΕΙΑ (kWh);datetime;Μήνας
01/05/2025 04:30;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-01 04:30:00;2025-05
01/05/2025 04:45;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-01 04:45:00;2025-05
01/05/2025 05:00;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-01 05:00:00;2025-05
01/05/2025 05:15;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-01 05:15:00;2025-05
01/05/2025 05:30;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-01 05:30:00;2025-05
01/05/2025 05:45;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-01 05:45:00;2025-05
01/05/2025 06:00;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-01 06:00:00;2025-05
01/05/2025 06:15;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-01 06:15:00;2025-05
01/05/2025 06:30;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.04;2025-05-01 06:30:00;2025-05
01/05/2025 06:45;GREEN_VALUE_BZ01_NDR_MS_N;22769;1.16;2025-05-01 06:45:00;2025-05
01/05/2025 07:00;GREEN_VALUE_BZ01_NDR_MS_N;22769;2.16;2025-05-01 07:00:00;2025-05
01/05/2025 07:15;GREEN_VALUE_BZ01_NDR_MS_N;22769;3.26;2025-05-01 07:15:00;2025-05
01/05/2025 07:30;GREEN_VALUE_BZ01_NDR_MS_N;22769;4.76;2025-05-01 07:30:00;2025-05
01/05/2025 07:45;GREEN_VALUE_BZ01_NDR_MS_N;22769;7.64;2025-05-01 07:45:00;2025-05
01/05/2025 08:00;GREEN_VALUE_BZ01_NDR_MS_N;22769;11.76;2025-05-01 08:00:00;2025-05
01/05/2025 08:15;GREEN_VALUE_BZ01_NDR_MS_N;22769;14.8;2025-05-01 08:15:00;2025-05
01/05/2025 08:30;GREEN_VALUE_BZ01_NDR_MS_N;22769;22.5;2025-05-01 08:30:00;2025-05
01/05/2025 08:45;GREEN_VALUE_BZ01_NDR_MS_N;22769;20.32;2025-05-01 08:45:00;2025-05
01/05/2025 09:00;GREEN_VALUE_BZ01_NDR_MS_N;22769;26.16;2025-05-01 09:00:00;2025-05
01/05/2025 09:15;GREEN_VALUE_BZ01_NDR_MS_N;22769;34.36;2025-05-01 09:15:00;2025-05
01/05/2025 09:30;GREEN_VALUE_BZ01_NDR_MS_N;22769;52.62;2025-05-01 09:30:00;2025-05
01/05/2025 09:45;GREEN_VALUE_BZ01_NDR_MS_N;22769;72.1;2025-05-01 09:45:00;2025-05
01/05/2025 10:00;GREEN_VALUE_BZ01_NDR_MS_N;22769;76.28;2025-05-01 10:00:00;2025-05
01/05/2025 10:15;GREEN_VALUE_BZ01_NDR_MS_N;22769;60.88;2025-05-01 10:15:00;2025-05
01/05/2025 10:30;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-01 10:30:00;2025-05
01/05/2025 10:45;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-01 10:45:00;2025-05
01/05/2025 11:00;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-01 11:00:00;2025-05
01/05/2025 11:15;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-01 11:15:00;2025-05
01/05/2025 11:30;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-01 11:30:00;2025-05
01/05/2025 11:45;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-01 11:45:00;2025-05
01/05/2025 12:00;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-01 12:00:00;2025-05
01/05/2025 12:15;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-01 12:15:00;2025-05
01/05/2025 12:30;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-01 12:30:00;2025-05
01/05/2025 12:45;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-01 12:45:00;2025-05
01/05/2025 13:00;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-01 13:00:00;2025-05
01/05/2025 13:15;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-01 13:15:00;2025-05
01/05/2025 13:30;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-01 13:30:00;2025-05
01/05/2025 13:45;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-01 13:45:00;2025-05
01/05/2025 14:00;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-01 14:00:00;2025-05
01/05/2025 14:15;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-01 14:15:00;2025-05
01/05/2025 14:30;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-01 14:30:00;2025-05
01/05/2025 14:45;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-01 14:45:00;2025-05
01/05/2025 15:00;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-01 15:00:00;2025-05
01/05/2025 15:15;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-01 15:15:00;2025-05
01/05/2025 15:30;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-01 15:30:00;2025-05
01/05/2025 15:45;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-01 15:45:00;2025-05
01/05/2025 16:00;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-01 16:00:00;2025-05
01/05/2025 16:15;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-01 16:15:00;2025-05
01/05/2025 16:30;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-01 16:30:00;2025-05
01/05/2025 16:45;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-01 16:45:00;2025-05
01/05/2025 17:00;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-01 17:00:00;2025-05
01/05/2025 17:15;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-01 17:15:00;2025-05
01/05/2025 17:30;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-01 17:30:00;2025-05
01/05/2025 17:45;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-01 17:45:00;2025-05
01/05/2025 18:00;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-01 18:00:00;2025-05
01/05/2025 18:15;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-01 18:15:00;2025-05
01/05/2025 18:30;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-01 18:30:00;2025-05
01/05/2025 18:45;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-01 18:45:00;2025-05
01/05/2025 19:00;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-01 19:00:00;2025-05
01/05/2025 19:15;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-01 19:15:00;2025-05
01/05/2025 19:30;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.96;2025-05-01 19:30:00;2025-05
01/05/2025 19:45;GREEN_VALUE_BZ01_NDR_MS_N;22769;3.64;2025-05-01 19:45:00;2025-05
01/05/2025 20:00;GREEN_VALUE_BZ01_NDR_MS_N;22769;2.22;2025-05-01 20:00:00;2025-05
01/05/2025 20:15;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.34;2025-05-01 20:15:00;2025-05
01/05/2025 20:30;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-01 20:30:00;2025-05
01/05/2025 20:45;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-01 20:45:00;2025-05
01/05/2025 21:00;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-01 21:00:00;2025-05
01/05/2025 21:15;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-01 21:15:00;2025-05
01/05/2025 21:30;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-01 21:30:00;2025-05
01/05/2025 21:45;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-01 21:45:00;2025-05
01/05/2025 22:00;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-01 22:00:00;2025-05
01/05/2025 22:15;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-01 22:15:00;2025-05
01/05/2025 22:30;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-01 22:30:00;2025-05
01/05/2025 22:45;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-01 22:45:00;2025-05
01/05/2025 23:00;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-01 23:00:00;2025-05
01/05/2025 23:15;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-01 23:15:00;2025-05
01/05/2025 23:30;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-01 23:30:00;2025-05
01/05/2025 23:45;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-01 23:45:00;2025-05
02/05/2025 00:00;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-02 00:00:00;2025-05
02/05/2025 00:15;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-02 00:15:00;2025-05
02/05/2025 00:30;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-02 00:30:00;2025-05
02/05/2025 00:45;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-02 00:45:00;2025-05
02/05/2025 01:00;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-02 01:00:00;2025-05
02/05/2025 01:15;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-02 01:15:00;2025-05
02/05/2025 01:30;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-02 01:30:00;2025-05
02/05/2025 01:45;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-02 01:45:00;2025-05
02/05/2025 02:00;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-02 02:00:00;2025-05
02/05/2025 02:15;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-02 02:15:00;2025-05
02/05/2025 02:30;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-02 02:30:00;2025-05
02/05/2025 02:45;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-02 02:45:00;2025-05
02/05/2025 03:00;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-02 03:00:00;2025-05
02/05/2025 03:15;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-02 03:15:00;2025-05
02/05/2025 03:30;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-02 03:30:00;2025-05
02/05/2025 03:45;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-02 03:45:00;2025-05
02/05/2025 04:00;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-02 04:00:00;2025-05
02/05/2025 04:15;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-02 04:15:00;2025-05
02/05/2025 04:30;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-02 04:30:00;2025-05
02/05/2025 04:45;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-02 04:45:00;2025-05
02/05/2025 05:00;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-02 05:00:00;2025-05
02/05/2025 05:15;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-02 05:15:00;2025-05
02/05/2025 05:30;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-02 05:30:00;2025-05
02/05/2025 05:45;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-02 05:45:00;2025-05
02/05/2025 06:00;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-02 06:00:00;2025-05
02/05/2025 06:15;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-02 06:15:00;2025-05
02/05/2025 06:30;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-02 06:30:00;2025-05
02/05/2025 06:45;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.86;2025-05-02 06:45:00;2025-05
02/05/2025 07:00;GREEN_VALUE_BZ01_NDR_MS_N;22769;4.54;2025-05-02 07:00:00;2025-05
02/05/2025 07:15;GREEN_VALUE_BZ01_NDR_MS_N;22769;8.68;2025-05-02 07:15:00;2025-05
02/05/2025 07:30;GREEN_VALUE_BZ01_NDR_MS_N;22769;13.0;2025-05-02 07:30:00;2025-05
02/05/2025 07:45;GREEN_VALUE_BZ01_NDR_MS_N;22769;18.84;2025-05-02 07:45:00;2025-05
02/05/2025 08:00;GREEN_VALUE_BZ01_NDR_MS_N;22769;26.58;2025-05-02 08:00:00;2025-05
02/05/2025 08:15;GREEN_VALUE_BZ01_NDR_MS_N;22769;34.44;2025-05-02 08:15:00;2025-05
02/05/2025 08:30;GREEN_VALUE_BZ01_NDR_MS_N;22769;39.36;2025-05-02 08:30:00;2025-05
02/05/2025 08:45;GREEN_VALUE_BZ01_NDR_MS_N;22769;43.78;2025-05-02 08:45:00;2025-05
02/05/2025 09:00;GREEN_VALUE_BZ01_NDR_MS_N;22769;32.04;2025-05-02 09:00:00;2025-05
02/05/2025 09:15;GREEN_VALUE_BZ01_NDR_MS_N;22769;51.54;2025-05-02 09:15:00;2025-05
02/05/2025 09:30;GREEN_VALUE_BZ01_NDR_MS_N;22769;62.9;2025-05-02 09:30:00;2025-05
02/05/2025 09:45;GREEN_VALUE_BZ01_NDR_MS_N;22769;71.94;2025-05-02 09:45:00;2025-05
02/05/2025 10:00;GREEN_VALUE_BZ01_NDR_MS_N;22769;74.1;2025-05-02 10:00:00;2025-05
02/05/2025 10:15;GREEN_VALUE_BZ01_NDR_MS_N;22769;76.5;2025-05-02 10:15:00;2025-05
02/05/2025 10:30;GREEN_VALUE_BZ01_NDR_MS_N;22769;80.64;2025-05-02 10:30:00;2025-05
02/05/2025 10:45;GREEN_VALUE_BZ01_NDR_MS_N;22769;84.12;2025-05-02 10:45:00;2025-05
02/05/2025 11:00;GREEN_VALUE_BZ01_NDR_MS_N;22769;87.0;2025-05-02 11:00:00;2025-05
02/05/2025 11:15;GREEN_VALUE_BZ01_NDR_MS_N;22769;89.62;2025-05-02 11:15:00;2025-05
02/05/2025 11:30;GREEN_VALUE_BZ01_NDR_MS_N;22769;92.3;2025-05-02 11:30:00;2025-05
02/05/2025 11:45;GREEN_VALUE_BZ01_NDR_MS_N;22769;94.38;2025-05-02 11:45:00;2025-05
02/05/2025 12:00;GREEN_VALUE_BZ01_NDR_MS_N;22769;95.58;2025-05-02 12:00:00;2025-05
02/05/2025 12:15;GREEN_VALUE_BZ01_NDR_MS_N;22769;64.3;2025-05-02 12:15:00;2025-05
02/05/2025 12:30;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-02 12:30:00;2025-05
02/05/2025 12:45;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-02 12:45:00;2025-05
02/05/2025 13:00;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-02 13:00:00;2025-05
02/05/2025 13:15;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-02 13:15:00;2025-05
02/05/2025 13:30;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-02 13:30:00;2025-05
02/05/2025 13:45;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-02 13:45:00;2025-05
02/05/2025 14:00;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-02 14:00:00;2025-05
02/05/2025 14:15;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-02 14:15:00;2025-05
02/05/2025 14:30;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-02 14:30:00;2025-05
02/05/2025 14:45;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-02 14:45:00;2025-05
02/05/2025 15:00;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-02 15:00:00;2025-05
02/05/2025 15:15;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-02 15:15:00;2025-05
02/05/2025 15:30;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-02 15:30:00;2025-05
02/05/2025 15:45;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-02 15:45:00;2025-05
02/05/2025 16:00;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-02 16:00:00;2025-05
02/05/2025 16:15;GREEN_VALUE_BZ01_NDR_MS_N;22769;15.44;2025-05-02 16:15:00;2025-05
02/05/2025 16:30;GREEN_VALUE_BZ01_NDR_MS_N;22769;36.48;2025-05-02 16:30:00;2025-05
02/05/2025 16:45;GREEN_VALUE_BZ01_NDR_MS_N;22769;42.18;2025-05-02 16:45:00;2025-05
02/05/2025 17:00;GREEN_VALUE_BZ01_NDR_MS_N;22769;45.6;2025-05-02 17:00:00;2025-05
02/05/2025 17:15;GREEN_VALUE_BZ01_NDR_MS_N;22769;40.38;2025-05-02 17:15:00;2025-05
02/05/2025 17:30;GREEN_VALUE_BZ01_NDR_MS_N;22769;33.5;2025-05-02 17:30:00;2025-05
02/05/2025 17:45;GREEN_VALUE_BZ01_NDR_MS_N;22769;28.62;2025-05-02 17:45:00;2025-05
02/05/2025 18:00;GREEN_VALUE_BZ01_NDR_MS_N;22769;22.76;2025-05-02 18:00:00;2025-05
02/05/2025 18:15;GREEN_VALUE_BZ01_NDR_MS_N;22769;17.44;2025-05-02 18:15:00;2025-05
02/05/2025 18:30;GREEN_VALUE_BZ01_NDR_MS_N;22769;12.5;2025-05-02 18:30:00;2025-05
02/05/2025 18:45;GREEN_VALUE_BZ01_NDR_MS_N;22769;8.62;2025-05-02 18:45:00;2025-05
02/05/2025 19:00;GREEN_VALUE_BZ01_NDR_MS_N;22769;6.22;2025-05-02 19:00:00;2025-05
02/05/2025 19:15;GREEN_VALUE_BZ01_NDR_MS_N;22769;4.98;2025-05-02 19:15:00;2025-05
02/05/2025 19:30;GREEN_VALUE_BZ01_NDR_MS_N;22769;5.2;2025-05-02 19:30:00;2025-05
02/05/2025 19:45;GREEN_VALUE_BZ01_NDR_MS_N;22769;4.36;2025-05-02 19:45:00;2025-05
02/05/2025 20:00;GREEN_VALUE_BZ01_NDR_MS_N;22769;1.86;2025-05-02 20:00:00;2025-05
02/05/2025 20:15;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.62;2025-05-02 20:15:00;2025-05
02/05/2025 20:30;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-02 20:30:00;2025-05
02/05/2025 20:45;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-02 20:45:00;2025-05
02/05/2025 21:00;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-02 21:00:00;2025-05
02/05/2025 21:15;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-02 21:15:00;2025-05
02/05/2025 21:30;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-02 21:30:00;2025-05
02/05/2025 21:45;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-02 21:45:00;2025-05
02/05/2025 22:00;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-02 22:00:00;2025-05
02/05/2025 22:15;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-02 22:15:00;2025-05
02/05/2025 22:30;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-02 22:30:00;2025-05
02/05/2025 22:45;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-02 22:45:00;2025-05
02/05/2025 23:00;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-02 23:00:00;2025-05
02/05/2025 23:15;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-02 23:15:00;2025-05
02/05/2025 23:30;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-02 23:30:00;2025-05
02/05/2025 23:45;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-02 23:45:00;2025-05
03/05/2025 00:00;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-03 00:00:00;2025-05
03/05/2025 00:15;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-03 00:15:00;2025-05
03/05/2025 00:30;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-03 00:30:00;2025-05
03/05/2025 00:45;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-03 00:45:00;2025-05
03/05/2025 01:00;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-03 01:00:00;2025-05
03/05/2025 01:15;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-03 01:15:00;2025-05
03/05/2025 01:30;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-03 01:30:00;2025-05
03/05/2025 01:45;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-03 01:45:00;2025-05
03/05/2025 02:00;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-03 02:00:00;2025-05
03/05/2025 02:15;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-03 02:15:00;2025-05
03/05/2025 02:30;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-03 02:30:00;2025-05
03/05/2025 02:45;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-03 02:45:00;2025-05
03/05/2025 03:00;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-03 03:00:00;2025-05
03/05/2025 03:15;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-03 03:15:00;2025-05
03/05/2025 03:30;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-03 03:30:00;2025-05
03/05/2025 03:45;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-03 03:45:00;2025-05
03/05/2025 04:00;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-03 04:00:00;2025-05
03/05/2025 04:15;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-03 04:15:00;2025-05
03/05/2025 04:30;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-03 04:30:00;2025-05
03/05/2025 04:45;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-03 04:45:00;2025-05
03/05/2025 05:00;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-03 05:00:00;2025-05
03/05/2025 05:15;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-03 05:15:00;2025-05
03/05/2025 05:30;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-03 05:30:00;2025-05
03/05/2025 05:45;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-03 05:45:00;2025-05
03/05/2025 06:00;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-03 06:00:00;2025-05
03/05/2025 06:15;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.0;2025-05-03 06:15:00;2025-05
03/05/2025 06:30;GREEN_VALUE_BZ01_NDR_MS_N;22769;0.14;2025-05-03 06:30:00;2025-05
03/05/2025 06:45;GREEN_VALUE_BZ01_NDR_MS_N;22769;1.14;2025-05-03 06:45:00;2025-05
03/05/2025 07:00;GREEN_VALUE_BZ01_NDR_MS_N;22769;2.96;2025-05-03 07:00:00;2025-05
03/05/2025 07:15;GREEN_VALUE_BZ01_NDR_MS_N;22769;6.66;2025-05-03 07:15:00;2025-05
03/05/2025 07:30;GREEN_VALUE_BZ01_NDR_MS_N;22769;12.22;2025-05-03 07:30:00;2025-05
03/05/2025 07:45;GREEN_VALUE_BZ01_NDR_MS_N;22769;19.22;2025-05-03 07:45:00;2025-05
03/05/2025 08:00;GREEN_VALUE_BZ01_NDR_MS_N;22769;26.74;2025-05-03 08:00:00;2025-05
03/05/2025 08:15;GREEN_VALUE_BZ01_NDR_MS_N;22769;33.7;2025-05-03 08:15:00;2025-05
03/05/2025 08:30;GREEN_VALUE_BZ01_NDR_MS_N;22769;40.24;2025-05-03 08:30:00;2025-05
03/05/2025 08:45;GREEN_VALUE_BZ01_NDR_MS_N;22769;47.14;2025-05-03 08:45:00;2025-05
03/05/2025 09:00;GREEN_VALUE_BZ01_NDR_MS_N;22769;53.3;2025-05-03 09:00:00;2025-05
03/05/2025 09:15;GREEN_VALUE_BZ01_NDR_MS_N;22769;58.86;2025-05-03 09:15:00;2025-05
03/05/2025 09:30;GREEN_VALUE_BZ01_NDR_MS_N;22769;64.04;2025-05-03 09:30:00;2025-05
