TIMESTAMP;PORTFOLIO;ΚΩΔΙΚΟΣ ΕΔΡΕΘ;ΕΝΕΡΓΕΙΑ (kWh);Μήνας
12/08/2025 17:30;GREEN_VALUE_BZ01_NDR_MS_N;25817;12.161;2025-08
12/08/2025 17:45;GREEN_VALUE_BZ01_NDR_MS_N;25817;10.993;2025-08
12/08/2025 18:00;GREEN_VALUE_BZ01_NDR_MS_N;25817;6.314;2025-08
12/08/2025 18:15;GREEN_VALUE_BZ01_NDR_MS_N;25817;8.286;2025-08
12/08/2025 18:30;GREEN_VALUE_BZ01_NDR_MS_N;25817;6.887;2025-08
12/08/2025 18:45;GREEN_VALUE_BZ01_NDR_MS_N;25817;5.444;2025-08
12/08/2025 19:00;GREEN_VALUE_BZ01_NDR_MS_N;25817;4.088;2025-08
12/08/2025 19:15;GREEN_VALUE_BZ01_NDR_MS_N;25817;2.838;2025-08
12/08/2025 19:30;GREEN_VALUE_BZ01_NDR_MS_N;25817;1.831;2025-08
12/08/2025 19:45;GREEN_VALUE_BZ01_NDR_MS_N;25817;1.126;2025-08
12/08/2025 20:00;GREEN_VALUE_BZ01_NDR_MS_N;25817;0.725;2025-08
12/08/2025 20:15;GREEN_VALUE_BZ01_NDR_MS_N;25817;0.423;2025-08
12/08/2025 20:30;GREEN_VALUE_BZ01_NDR_MS_N;25817;0.143;2025-08
12/08/2025 20:45;GREEN_VALUE_BZ01_NDR_MS_N;25817;0.008;2025-08
12/08/2025 21:00;GREEN_VALUE_BZ01_NDR_MS_N;25817;0.0;2025-08
12/08/2025 21:15;GREEN_VALUE_BZ01_NDR_MS_N;25817;0.0;2025-08
12/08/2025 21:30;GREEN_VALUE_BZ01_NDR_MS_N;25817;0.0;2025-08
12/08/2025 21:45;GREEN_VALUE_BZ01_NDR_MS_N;25817;0.0;2025-08
12/08/2025 22:00;GREEN_VALUE_BZ01_NDR_MS_N;25817;0.0;2025-08
12/08/2025 22:15;GREEN_VALUE_BZ01_NDR_MS_N;25817;0.0;2025-08
12/08/2025 22:30;GREEN_VALUE_BZ01_NDR_MS_N;25817;0.0;2025-08
12/08/2025 22:45;GREEN_VALUE_BZ01_NDR_MS_N;25817;0.0;2025-08
12/08/2025 23:00;GREEN_VALUE_BZ01_NDR_MS_N;25817;0.0;2025-08
12/08/2025 23:15;GREEN_VALUE_BZ01_NDR_MS_N;25817;0.0;2025-08
