TIMESTAMP;PORTFOLIO;ΚΩΔΙΚΟΣ ΕΔΡΕΘ;ΕΝΕΡΓΕΙΑ (kWh);Μήνας
02/07/2025 07:30;GREEN_VALUE_BZ01_NDR_MS_N;18419;44.58;2025-07
02/07/2025 07:45;GREEN_VALUE_BZ01_NDR_MS_N;18419;58.41;2025-07
02/07/2025 08:00;GREEN_VALUE_BZ01_NDR_MS_N;18419;72.93;2025-07
02/07/2025 08:15;GREEN_VALUE_BZ01_NDR_MS_N;18419;118.74;2025-07
02/07/2025 08:30;GREEN_VALUE_BZ01_NDR_MS_N;18419;141.51;2025-07
02/07/2025 08:45;GREEN_VALUE_BZ01_NDR_MS_N;18419;152.97;2025-07
02/07/2025 09:00;GREEN_VALUE_BZ01_NDR_MS_N;18419;162.03;2025-07
02/07/2025 09:15;GREEN_VALUE_BZ01_NDR_MS_N;18419;169.68;2025-07
02/07/2025 09:30;GREEN_VALUE_BZ01_NDR_MS_N;18419;176.85;2025-07
02/07/2025 09:45;GREEN_VALUE_BZ01_NDR_MS_N;18419;182.13;2025-07
02/07/2025 10:00;GREEN_VALUE_BZ01_NDR_MS_N;18419;185.58;2025-07
02/07/2025 10:15;GREEN_VALUE_BZ01_NDR_MS_N;18419;189.81;2025-07
02/07/2025 10:30;GREEN_VALUE_BZ01_NDR_MS_N;18419;192.45;2025-07
02/07/2025 10:45;GREEN_VALUE_BZ01_NDR_MS_N;18419;195.09;2025-07
02/07/2025 11:00;GREEN_VALUE_BZ01_NDR_MS_N;18419;195.3;2025-07
02/07/2025 11:15;GREEN_VALUE_BZ01_NDR_MS_N;18419;195.39;2025-07
02/07/2025 11:30;GREEN_VALUE_BZ01_NDR_MS_N;18419;196.26;2025-07
02/07/2025 11:45;GREEN_VALUE_BZ01_NDR_MS_N;18419;190.11;2025-07
02/07/2025 12:00;GREEN_VALUE_BZ01_NDR_MS_N;18419;199.5;2025-07
02/07/2025 12:15;GREEN_VALUE_BZ01_NDR_MS_N;18419;197.46;2025-07
02/07/2025 12:30;GREEN_VALUE_BZ01_NDR_MS_N;18419;196.92;2025-07
02/07/2025 12:45;GREEN_VALUE_BZ01_NDR_MS_N;18419;196.56;2025-07
02/07/2025 13:00;GREEN_VALUE_BZ01_NDR_MS_N;18419;196.44;2025-07
02/07/2025 13:15;GREEN_VALUE_BZ01_NDR_MS_N;18419;196.83;2025-07
02/07/2025 13:30;GREEN_VALUE_BZ01_NDR_MS_N;18419;196.74;2025-07
02/07/2025 13:45;GREEN_VALUE_BZ01_NDR_MS_N;18419;197.43;2025-07
02/07/2025 14:00;GREEN_VALUE_BZ01_NDR_MS_N;18419;198.0;2025-07
02/07/2025 14:15;GREEN_VALUE_BZ01_NDR_MS_N;18419;199.08;2025-07
02/07/2025 14:30;GREEN_VALUE_BZ01_NDR_MS_N;18419;199.41;2025-07
02/07/2025 14:45;GREEN_VALUE_BZ01_NDR_MS_N;18419;199.74;2025-07
02/07/2025 15:00;GREEN_VALUE_BZ01_NDR_MS_N;18419;200.1;2025-07
02/07/2025 15:15;GREEN_VALUE_BZ01_NDR_MS_N;18419;199.83;2025-07
02/07/2025 15:30;GREEN_VALUE_BZ01_NDR_MS_N;18419;198.81;2025-07
02/07/2025 15:45;GREEN_VALUE_BZ01_NDR_MS_N;18419;198.57;2025-07
02/07/2025 16:00;GREEN_VALUE_BZ01_NDR_MS_N;18419;196.92;2025-07
02/07/2025 16:15;GREEN_VALUE_BZ01_NDR_MS_N;18419;195.51;2025-07
02/07/2025 16:30;GREEN_VALUE_BZ01_NDR_MS_N;18419;194.55;2025-07
02/07/2025 16:45;GREEN_VALUE_BZ01_NDR_MS_N;18419;193.32;2025-07
02/07/2025 17:00;GREEN_VALUE_BZ01_NDR_MS_N;18419;190.92;2025-07
02/07/2025 17:15;GREEN_VALUE_BZ01_NDR_MS_N;18419;188.64;2025-07
02/07/2025 17:30;GREEN_VALUE_BZ01_NDR_MS_N;18419;185.52;2025-07
02/07/2025 17:45;GREEN_VALUE_BZ01_NDR_MS_N;18419;180.69;2025-07
02/07/2025 18:00;GREEN_VALUE_BZ01_NDR_MS_N;18419;177.57;2025-07
02/07/2025 18:15;GREEN_VALUE_BZ01_NDR_MS_N;18419;172.17;2025-07
02/07/2025 18:30;GREEN_VALUE_BZ01_NDR_MS_N;18419;165.0;2025-07
02/07/2025 18:45;GREEN_VALUE_BZ01_NDR_MS_N;18419;156.72;2025-07
02/07/2025 19:00;GREEN_VALUE_BZ01_NDR_MS_N;18419;144.6;2025-07
02/07/2025 19:15;GREEN_VALUE_BZ01_NDR_MS_N;18419;103.41;2025-07
02/07/2025 19:30;GREEN_VALUE_BZ01_NDR_MS_N;18419;75.84;2025-07
02/07/2025 19:45;GREEN_VALUE_BZ01_NDR_MS_N;18419;65.97;2025-07
02/07/2025 20:00;GREEN_VALUE_BZ01_NDR_MS_N;18419;52.95;2025-07
02/07/2025 20:15;GREEN_VALUE_BZ01_NDR_MS_N;18419;26.76;2025-07
02/07/2025 20:30;GREEN_VALUE_BZ01_NDR_MS_N;18419;10.08;2025-07
02/07/2025 20:45;GREEN_VALUE_BZ01_NDR_MS_N;18419;4.56;2025-07
02/07/2025 21:00;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.84;2025-07
02/07/2025 21:15;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
02/07/2025 21:30;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
02/07/2025 21:45;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
02/07/2025 22:00;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
02/07/2025 22:15;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
02/07/2025 22:30;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
02/07/2025 22:45;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
02/07/2025 23:00;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
02/07/2025 23:15;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
02/07/2025 23:30;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
02/07/2025 23:45;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
03/07/2025 00:00;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
03/07/2025 00:15;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
03/07/2025 00:30;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
03/07/2025 00:45;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
03/07/2025 01:00;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
03/07/2025 01:15;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
03/07/2025 01:30;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
03/07/2025 01:45;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
03/07/2025 02:00;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
03/07/2025 02:15;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
03/07/2025 02:30;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
03/07/2025 02:45;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
03/07/2025 03:00;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
03/07/2025 03:15;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
03/07/2025 03:30;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
03/07/2025 03:45;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
03/07/2025 04:00;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
03/07/2025 04:15;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
03/07/2025 04:30;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
03/07/2025 04:45;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
03/07/2025 05:00;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
03/07/2025 05:15;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
03/07/2025 05:30;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
03/07/2025 05:45;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
03/07/2025 06:00;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
03/07/2025 06:15;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
03/07/2025 06:30;GREEN_VALUE_BZ01_NDR_MS_N;18419;1.5;2025-07
03/07/2025 06:45;GREEN_VALUE_BZ01_NDR_MS_N;18419;5.46;2025-07
03/07/2025 07:00;GREEN_VALUE_BZ01_NDR_MS_N;18419;10.86;2025-07
03/07/2025 07:15;GREEN_VALUE_BZ01_NDR_MS_N;18419;33.42;2025-07
03/07/2025 07:30;GREEN_VALUE_BZ01_NDR_MS_N;18419;50.64;2025-07
03/07/2025 07:45;GREEN_VALUE_BZ01_NDR_MS_N;18419;60.9;2025-07
03/07/2025 08:00;GREEN_VALUE_BZ01_NDR_MS_N;18419;75.6;2025-07
03/07/2025 08:15;GREEN_VALUE_BZ01_NDR_MS_N;18419;119.85;2025-07
03/07/2025 08:30;GREEN_VALUE_BZ01_NDR_MS_N;18419;142.29;2025-07
03/07/2025 08:45;GREEN_VALUE_BZ01_NDR_MS_N;18419;153.27;2025-07
03/07/2025 09:00;GREEN_VALUE_BZ01_NDR_MS_N;18419;162.33;2025-07
03/07/2025 09:15;GREEN_VALUE_BZ01_NDR_MS_N;18419;169.44;2025-07
03/07/2025 09:30;GREEN_VALUE_BZ01_NDR_MS_N;18419;174.66;2025-07
03/07/2025 09:45;GREEN_VALUE_BZ01_NDR_MS_N;18419;179.19;2025-07
03/07/2025 10:00;GREEN_VALUE_BZ01_NDR_MS_N;18419;182.61;2025-07
03/07/2025 10:15;GREEN_VALUE_BZ01_NDR_MS_N;18419;186.09;2025-07
03/07/2025 10:30;GREEN_VALUE_BZ01_NDR_MS_N;18419;187.83;2025-07
03/07/2025 10:45;GREEN_VALUE_BZ01_NDR_MS_N;18419;190.95;2025-07
03/07/2025 11:00;GREEN_VALUE_BZ01_NDR_MS_N;18419;193.59;2025-07
03/07/2025 11:15;GREEN_VALUE_BZ01_NDR_MS_N;18419;195.09;2025-07
03/07/2025 11:30;GREEN_VALUE_BZ01_NDR_MS_N;18419;196.2;2025-07
03/07/2025 11:45;GREEN_VALUE_BZ01_NDR_MS_N;18419;197.49;2025-07
03/07/2025 12:00;GREEN_VALUE_BZ01_NDR_MS_N;18419;198.3;2025-07
03/07/2025 12:15;GREEN_VALUE_BZ01_NDR_MS_N;18419;198.51;2025-07
03/07/2025 12:30;GREEN_VALUE_BZ01_NDR_MS_N;18419;199.56;2025-07
03/07/2025 12:45;GREEN_VALUE_BZ01_NDR_MS_N;18419;201.0;2025-07
03/07/2025 13:00;GREEN_VALUE_BZ01_NDR_MS_N;18419;200.46;2025-07
03/07/2025 13:15;GREEN_VALUE_BZ01_NDR_MS_N;18419;200.73;2025-07
03/07/2025 13:30;GREEN_VALUE_BZ01_NDR_MS_N;18419;201.21;2025-07
03/07/2025 13:45;GREEN_VALUE_BZ01_NDR_MS_N;18419;202.05;2025-07
03/07/2025 14:00;GREEN_VALUE_BZ01_NDR_MS_N;18419;202.26;2025-07
03/07/2025 14:15;GREEN_VALUE_BZ01_NDR_MS_N;18419;202.41;2025-07
03/07/2025 14:30;GREEN_VALUE_BZ01_NDR_MS_N;18419;202.74;2025-07
03/07/2025 14:45;GREEN_VALUE_BZ01_NDR_MS_N;18419;203.31;2025-07
03/07/2025 15:00;GREEN_VALUE_BZ01_NDR_MS_N;18419;202.35;2025-07
03/07/2025 15:15;GREEN_VALUE_BZ01_NDR_MS_N;18419;201.48;2025-07
03/07/2025 15:30;GREEN_VALUE_BZ01_NDR_MS_N;18419;200.91;2025-07
03/07/2025 15:45;GREEN_VALUE_BZ01_NDR_MS_N;18419;200.4;2025-07
03/07/2025 16:00;GREEN_VALUE_BZ01_NDR_MS_N;18419;199.86;2025-07
03/07/2025 16:15;GREEN_VALUE_BZ01_NDR_MS_N;18419;198.78;2025-07
03/07/2025 16:30;GREEN_VALUE_BZ01_NDR_MS_N;18419;197.58;2025-07
03/07/2025 16:45;GREEN_VALUE_BZ01_NDR_MS_N;18419;196.14;2025-07
03/07/2025 17:00;GREEN_VALUE_BZ01_NDR_MS_N;18419;194.76;2025-07
03/07/2025 17:15;GREEN_VALUE_BZ01_NDR_MS_N;18419;192.75;2025-07
03/07/2025 17:30;GREEN_VALUE_BZ01_NDR_MS_N;18419;190.26;2025-07
03/07/2025 17:45;GREEN_VALUE_BZ01_NDR_MS_N;18419;187.68;2025-07
03/07/2025 18:00;GREEN_VALUE_BZ01_NDR_MS_N;18419;184.05;2025-07
03/07/2025 18:15;GREEN_VALUE_BZ01_NDR_MS_N;18419;179.16;2025-07
03/07/2025 18:30;GREEN_VALUE_BZ01_NDR_MS_N;18419;173.85;2025-07
03/07/2025 18:45;GREEN_VALUE_BZ01_NDR_MS_N;18419;165.27;2025-07
03/07/2025 19:00;GREEN_VALUE_BZ01_NDR_MS_N;18419;153.78;2025-07
03/07/2025 19:15;GREEN_VALUE_BZ01_NDR_MS_N;18419;109.98;2025-07
03/07/2025 19:30;GREEN_VALUE_BZ01_NDR_MS_N;18419;80.16;2025-07
03/07/2025 19:45;GREEN_VALUE_BZ01_NDR_MS_N;18419;70.77;2025-07
03/07/2025 20:00;GREEN_VALUE_BZ01_NDR_MS_N;18419;60.39;2025-07
03/07/2025 20:15;GREEN_VALUE_BZ01_NDR_MS_N;18419;29.79;2025-07
03/07/2025 20:30;GREEN_VALUE_BZ01_NDR_MS_N;18419;9.45;2025-07
03/07/2025 20:45;GREEN_VALUE_BZ01_NDR_MS_N;18419;4.23;2025-07
03/07/2025 21:00;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.63;2025-07
03/07/2025 21:15;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
03/07/2025 21:30;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
03/07/2025 21:45;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
03/07/2025 22:00;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
03/07/2025 22:15;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
03/07/2025 22:30;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
03/07/2025 22:45;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
03/07/2025 23:00;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
03/07/2025 23:15;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
03/07/2025 23:30;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
03/07/2025 23:45;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
04/07/2025 00:00;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
04/07/2025 00:15;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
04/07/2025 00:30;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
04/07/2025 00:45;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
04/07/2025 01:00;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
04/07/2025 01:15;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
04/07/2025 01:30;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
04/07/2025 01:45;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
04/07/2025 02:00;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
04/07/2025 02:15;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
04/07/2025 02:30;GREEN_VALUE_BZ01_NDR_MS_N;18419;0.0;2025-07
