  ΗΜΕΡΑ-ΩΡΑ ΕΚΤΕΛΕΣΗΣ : 31/03/2025 11:07:20
PORTFOLIO;ΚΩΔΙΚΟΣ ΕΔΡΕΘ;TIMESTAMP;ΕΝΕΡΓΕΙΑ (kWh)
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 01:15;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 01:30;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 01:45;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 02:00;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 02:15;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 02:30;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 02:45;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 03:00;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 03:15;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 03:30;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 03:45;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 04:00;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 04:15;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 04:30;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 04:45;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 05:00;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 05:15;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 05:30;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 05:45;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 06:00;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 06:15;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 06:30;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 06:45;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 07:00;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 07:15;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 07:30;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 07:45;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 08:00;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 08:15;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 08:30;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 08:45;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 09:00;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 09:15;16.6
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 09:30;52.2
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 09:45;52.6
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 10:00;52.6
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 10:15;55.2
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 10:30;63.2
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 10:45;63.4
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 11:00;63.4
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 11:15;61.8
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 11:30;60.8
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 11:45;61
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 12:00;60.8
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 12:15;58.8
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 12:30;61.6
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 12:45;62.4
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 13:00;62.2
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 13:15;43.4
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 13:30;4
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 13:45;25.8
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 14:00;65.4
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 14:15;49.4
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 14:30;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 14:45;15.4
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 15:00;8
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 15:15;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 15:30;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 15:45;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 16:00;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 16:15;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 16:30;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 16:45;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 17:00;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 17:15;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 17:30;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 17:45;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 18:00;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 18:15;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 18:30;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 18:45;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 19:00;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 19:15;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 19:30;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 19:45;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 20:00;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 20:15;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 20:30;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 20:45;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 21:00;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 21:15;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 21:30;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 21:45;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 22:00;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 22:15;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 22:30;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 22:45;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 23:00;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 23:15;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 23:30;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 23:45;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;15/02/2025 24:00;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;16/02/2025 00:15;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;16/02/2025 00:30;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;16/02/2025 00:45;0
GREEN_VALUE_BZ01_NDR_MS_C;26468;16/02/2025 01:00;0
GREEN_VALUE_BZ01_NDR_MS_N;19356;15/02/2025 01:15;0
GREEN_VALUE_BZ01_NDR_MS_N;19356;15/02/2025 01:30;0
GREEN_VALUE_BZ01_NDR_MS_N;19356;15/02/2025 01:45;0
GREEN_VALUE_BZ01_NDR_MS_N;19356;15/02/2025 02:00;0
GREEN_VALUE_BZ01_NDR_MS_N;19356;15/02/2025 02:15;0
GREEN_VALUE_BZ01_NDR_MS_N;19356;15/02/2025 02:30;0
GREEN_VALUE_BZ01_NDR_MS_N;19356;15/02/2025 02:45;0
GREEN_VALUE_BZ01_NDR_MS_N;19356;15/02/2025 03:00;0
GREEN_VALUE_BZ01_NDR_MS_N;19356;15/02/2025 03:15;0
GREEN_VALUE_BZ01_NDR_MS_N;19356;15/02/2025 03:30;0
GREEN_VALUE_BZ01_NDR_MS_N;19356;15/02/2025 03:45;0
GREEN_VALUE_BZ01_NDR_MS_N;19356;15/02/2025 04:00;0
GREEN_VALUE_BZ01_NDR_MS_N;19356;15/02/2025 04:15;0
GREEN_VALUE_BZ01_NDR_MS_N;19356;15/02/2025 04:30;0
GREEN_VALUE_BZ01_NDR_MS_N;19356;15/02/2025 04:45;0
GREEN_VALUE_BZ01_NDR_MS_N;19356;15/02/2025 05:00;0
GREEN_VALUE_BZ01_NDR_MS_N;19356;15/02/2025 05:15;0
GREEN_VALUE_BZ01_NDR_MS_N;19356;15/02/2025 05:30;0
GREEN_VALUE_BZ01_NDR_MS_N;19356;15/02/2025 05:45;0
GREEN_VALUE_BZ01_NDR_MS_N;19356;15/02/2025 06:00;0
GREEN_VALUE_BZ01_NDR_MS_N;19356;15/02/2025 06:15;0
GREEN_VALUE_BZ01_NDR_MS_N;19356;15/02/2025 06:30;0
GREEN_VALUE_BZ01_NDR_MS_N;19356;15/02/2025 06:45;0
GREEN_VALUE_BZ01_NDR_MS_N;19356;15/02/2025 07:00;0
GREEN_VALUE_BZ01_NDR_MS_N;19356;15/02/2025 07:15;0
GREEN_VALUE_BZ01_NDR_MS_N;19356;15/02/2025 07:30;.02
GREEN_VALUE_BZ01_NDR_MS_N;19356;15/02/2025 07:45;1.1
GREEN_VALUE_BZ01_NDR_MS_N;19356;15/02/2025 08:00;4.1
GREEN_VALUE_BZ01_NDR_MS_N;19356;15/02/2025 08:15;10.16
GREEN_VALUE_BZ01_NDR_MS_N;19356;15/02/2025 08:30;16.9
GREEN_VALUE_BZ01_NDR_MS_N;19356;15/02/2025 08:45;6.98
GREEN_VALUE_BZ01_NDR_MS_N;19356;15/02/2025 09:00;16.42
GREEN_VALUE_BZ01_NDR_MS_N;19356;15/02/2025 09:15;18.76
