Timestamp,Price (EUR/MWh)
2026-01-17T03:30+02:00,107.94
2026-01-17T03:45+02:00,97.15
2026-01-17T04:00+02:00,101.0
2026-01-17T04:15+02:00,99.52
2026-01-17T04:30+02:00,95.24
2026-01-17T04:45+02:00,94.95
2026-01-17T05:00+02:00,93.94
2026-01-17T05:15+02:00,93.01
2026-01-17T05:30+02:00,91.29
2026-01-17T05:45+02:00,90.74
2026-01-17T06:00+02:00,90.84
2026-01-17T06:15+02:00,92.17
2026-01-17T06:30+02:00,93.57
2026-01-17T06:45+02:00,95.11
2026-01-17T07:00+02:00,101.9
2026-01-17T07:15+02:00,98.5
2026-01-17T07:30+02:00,93.93
2026-01-17T07:45+02:00,90.37
2026-01-17T08:00+02:00,96.3
2026-01-17T08:15+02:00,97.87
2026-01-17T08:30+02:00,97.08
2026-01-17T08:45+02:00,96.83
2026-01-17T09:00+02:00,116.62
2026-01-17T09:15+02:00,91.27
2026-01-17T09:30+02:00,87.93
2026-01-17T09:45+02:00,82.31
2026-01-17T10:00+02:00,80.1
2026-01-17T10:15+02:00,79.95
2026-01-17T10:30+02:00,77.47
2026-01-17T10:45+02:00,75.87
2026-01-17T11:00+02:00,76.41
2026-01-17T11:15+02:00,78.98
2026-01-17T11:30+02:00,79.99
2026-01-17T11:45+02:00,78.93
2026-01-17T12:00+02:00,81.6
2026-01-17T12:15+02:00,84.99
2026-01-17T12:30+02:00,86.93
2026-01-17T12:45+02:00,85.8
2026-01-17T13:00+02:00,85.35
2026-01-17T13:15+02:00,84.72
2026-01-17T13:30+02:00,83.96
2026-01-17T13:45+02:00,89.47
2026-01-17T14:00+02:00,96.21
2026-01-17T14:15+02:00,96.25
2026-01-17T14:30+02:00,86.0
2026-01-17T14:45+02:00,93.14
2026-01-17T15:00+02:00,95.65
2026-01-17T15:15+02:00,93.23
2026-01-17T15:30+02:00,90.27
2026-01-17T15:45+02:00,90.54
2026-01-17T16:00+02:00,97.2
2026-01-17T16:15+02:00,93.85
2026-01-17T16:30+02:00,97.53
2026-01-17T16:45+02:00,97.47
2026-01-17T17:00+02:00,98.41
2026-01-17T17:15+02:00,100.47
2026-01-17T17:30+02:00,104.58
2026-01-17T17:45+02:00,114.24
2026-01-17T18:00+02:00,122.58
2026-01-17T18:15+02:00,139.96
2026-01-17T18:30+02:00,140.94
2026-01-17T18:45+02:00,145.5
2026-01-17T19:00+02:00,123.74
2026-01-17T19:15+02:00,122.52
2026-01-17T19:30+02:00,119.66
2026-01-17T19:45+02:00,116.44
2026-01-17T20:00+02:00,111.54
2026-01-17T20:15+02:00,107.41
2026-01-17T20:30+02:00,102.97
2026-01-17T20:45+02:00,99.2
2026-01-17T21:00+02:00,95.52
2026-01-17T21:15+02:00,93.87
2026-01-17T21:30+02:00,92.9
2026-01-17T21:45+02:00,92.39
2026-01-17T22:00+02:00,90.45
2026-01-17T22:15+02:00,91.04
2026-01-17T22:30+02:00,93.88
2026-01-17T22:45+02:00,94.43
2026-01-17T23:00+02:00,92.33
2026-01-17T23:15+02:00,94.64
2026-01-17T23:30+02:00,98.34
2026-01-17T23:45+02:00,98.51
2026-01-18T00:00+02:00,84.0
2026-01-18T00:15+02:00,82.38
2026-01-18T00:30+02:00,81.74
2026-01-18T00:45+02:00,80.63
2026-01-18T01:00+02:00,78.15
2026-01-18T01:15+02:00,76.92
2026-01-18T01:30+02:00,76.45
2026-01-18T01:45+02:00,76.48
2026-01-18T02:00+02:00,87.82
2026-01-18T02:15+02:00,91.4
2026-01-18T02:30+02:00,89.02
2026-01-18T02:45+02:00,85.61
2026-01-18T03:00+02:00,85.3
2026-01-18T03:15+02:00,84.59
2026-01-18T03:30+02:00,84.05
2026-01-18T03:45+02:00,83.71
2026-01-18T04:00+02:00,87.61
2026-01-18T04:15+02:00,86.74
2026-01-18T04:30+02:00,85.98
2026-01-18T04:45+02:00,85.0
2026-01-18T05:00+02:00,85.27
2026-01-18T05:15+02:00,85.07
2026-01-18T05:30+02:00,86.58
2026-01-18T05:45+02:00,88.24
2026-01-18T06:00+02:00,89.81
2026-01-18T06:15+02:00,98.5
2026-01-18T06:30+02:00,99.6
2026-01-18T06:45+02:00,102.99
2026-01-18T07:00+02:00,100.2
2026-01-18T07:15+02:00,98.46
2026-01-18T07:30+02:00,99.46
2026-01-18T07:45+02:00,99.94
2026-01-18T08:00+02:00,108.79
2026-01-18T08:15+02:00,113.05
2026-01-18T08:30+02:00,120.92
2026-01-18T08:45+02:00,120.92
2026-01-18T09:00+02:00,98.36
2026-01-18T09:15+02:00,88.21
2026-01-18T09:30+02:00,84.97
2026-01-18T09:45+02:00,84.1
2026-01-18T10:00+02:00,84.35
2026-01-18T10:15+02:00,79.02
2026-01-18T10:30+02:00,77.32
2026-01-18T10:45+02:00,77.09
2026-01-18T11:00+02:00,76.89
2026-01-18T11:15+02:00,76.5
2026-01-18T11:30+02:00,76.54
2026-01-18T11:45+02:00,79.03
2026-01-18T12:00+02:00,82.0
2026-01-18T12:15+02:00,84.99
2026-01-18T12:30+02:00,88.92
2026-01-18T12:45+02:00,89.15
2026-01-18T13:00+02:00,88.59
2026-01-18T13:15+02:00,87.76
2026-01-18T13:30+02:00,86.0
2026-01-18T13:45+02:00,82.03
2026-01-18T14:00+02:00,79.07
2026-01-18T14:15+02:00,79.61
2026-01-18T14:30+02:00,80.53
2026-01-18T14:45+02:00,76.3
2026-01-18T15:00+02:00,82.03
2026-01-18T15:15+02:00,84.0
2026-01-18T15:30+02:00,84.51
2026-01-18T15:45+02:00,85.56
2026-01-18T16:00+02:00,87.85
2026-01-18T16:15+02:00,86.11
2026-01-18T16:30+02:00,88.12
2026-01-18T16:45+02:00,90.34
2026-01-18T17:00+02:00,97.24
2026-01-18T17:15+02:00,98.47
2026-01-18T17:30+02:00,101.07
2026-01-18T17:45+02:00,104.82
2026-01-18T18:00+02:00,111.19
2026-01-18T18:15+02:00,144.31
2026-01-18T18:30+02:00,155.65
2026-01-18T18:45+02:00,161.3
2026-01-18T19:00+02:00,130.71
2026-01-18T19:15+02:00,154.12
2026-01-18T19:30+02:00,152.59
2026-01-18T19:45+02:00,155.41
2026-01-18T20:00+02:00,152.67
2026-01-18T20:15+02:00,148.74
2026-01-18T20:30+02:00,152.25
2026-01-18T20:45+02:00,128.62
2026-01-18T21:00+02:00,147.58
2026-01-18T21:15+02:00,122.73
2026-01-18T21:30+02:00,101.85
2026-01-18T21:45+02:00,99.09
2026-01-18T22:00+02:00,93.35
2026-01-18T22:15+02:00,91.52
2026-01-18T22:30+02:00,90.41
2026-01-18T22:45+02:00,90.35
2026-01-18T23:00+02:00,90.51
2026-01-18T23:15+02:00,90.51
2026-01-18T23:30+02:00,91.88
2026-01-18T23:45+02:00,93.65
2026-01-19T00:00+02:00,81.7
2026-01-19T00:15+02:00,81.15
2026-01-19T00:30+02:00,80.34
2026-01-19T00:45+02:00,78.9
2026-01-19T01:00+02:00,104.8
2026-01-19T01:15+02:00,101.6
2026-01-19T01:30+02:00,99.92
2026-01-19T01:45+02:00,98.28
2026-01-19T02:00+02:00,100.2
2026-01-19T02:15+02:00,101.08
2026-01-19T02:30+02:00,99.19
2026-01-19T02:45+02:00,98.56
2026-01-19T03:00+02:00,98.32
2026-01-19T03:15+02:00,97.87
2026-01-19T03:30+02:00,97.62
2026-01-19T03:45+02:00,97.46
2026-01-19T04:00+02:00,97.43
2026-01-19T04:15+02:00,97.32
2026-01-19T04:30+02:00,97.22
2026-01-19T04:45+02:00,97.32
2026-01-19T05:00+02:00,97.19
2026-01-19T05:15+02:00,97.31
2026-01-19T05:30+02:00,97.06
2026-01-19T05:45+02:00,97.6
2026-01-19T06:00+02:00,97.35
2026-01-19T06:15+02:00,98.16
2026-01-19T06:30+02:00,98.55
2026-01-19T06:45+02:00,98.22
2026-01-19T07:00+02:00,97.38
2026-01-19T07:15+02:00,90.93
2026-01-19T07:30+02:00,90.71
2026-01-19T07:45+02:00,92.09
2026-01-19T08:00+02:00,97.53
2026-01-19T08:15+02:00,97.36
2026-01-19T08:30+02:00,97.21
2026-01-19T08:45+02:00,96.89
2026-01-19T09:00+02:00,97.39
2026-01-19T09:15+02:00,96.28
2026-01-19T09:30+02:00,93.09
2026-01-19T09:45+02:00,89.47
2026-01-19T10:00+02:00,91.42
2026-01-19T10:15+02:00,88.27
2026-01-19T10:30+02:00,85.27
2026-01-19T10:45+02:00,86.22
2026-01-19T11:00+02:00,88.13
2026-01-19T11:15+02:00,88.69
2026-01-19T11:30+02:00,90.07
2026-01-19T11:45+02:00,89.33
2026-01-19T12:00+02:00,87.72
2026-01-19T12:15+02:00,87.71
2026-01-19T12:30+02:00,89.64
2026-01-19T12:45+02:00,89.39
2026-01-19T13:00+02:00,92.11
2026-01-19T13:15+02:00,92.46
2026-01-19T13:30+02:00,93.09
2026-01-19T13:45+02:00,92.47
2026-01-19T14:00+02:00,95.25
2026-01-19T14:15+02:00,96.96
2026-01-19T14:30+02:00,97.27
2026-01-19T14:45+02:00,97.36
2026-01-19T15:00+02:00,87.71
2026-01-19T15:15+02:00,92.38
2026-01-19T15:30+02:00,97.2
2026-01-19T15:45+02:00,98.32
2026-01-19T16:00+02:00,107.99
2026-01-19T16:15+02:00,128.12
2026-01-19T16:30+02:00,137.72
2026-01-19T16:45+02:00,132.3
2026-01-19T17:00+02:00,128.94
2026-01-19T17:15+02:00,145.65
2026-01-19T17:30+02:00,152.21
2026-01-19T17:45+02:00,152.21
2026-01-19T18:00+02:00,152.2
2026-01-19T18:15+02:00,152.21
2026-01-19T18:30+02:00,152.21
2026-01-19T18:45+02:00,152.21
2026-01-19T19:00+02:00,159.27
2026-01-19T19:15+02:00,153.02
2026-01-19T19:30+02:00,152.21
2026-01-19T19:45+02:00,152.21
2026-01-19T20:00+02:00,179.33
2026-01-19T20:15+02:00,165.89
2026-01-19T20:30+02:00,152.21
2026-01-19T20:45+02:00,152.2
2026-01-19T21:00+02:00,154.36
2026-01-19T21:15+02:00,152.21
2026-01-19T21:30+02:00,142.87
2026-01-19T21:45+02:00,131.2
2026-01-19T22:00+02:00,133.85
2026-01-19T22:15+02:00,152.2
2026-01-19T22:30+02:00,131.16
2026-01-19T22:45+02:00,135.05
2026-01-19T23:00+02:00,99.05
2026-01-19T23:15+02:00,97.44
2026-01-19T23:30+02:00,97.55
2026-01-19T23:45+02:00,96.94
2026-01-20T00:00+02:00,91.84
2026-01-20T00:15+02:00,91.24
2026-01-20T00:30+02:00,88.38
2026-01-20T00:45+02:00,87.39
2026-01-20T01:00+02:00,89.4
2026-01-20T01:15+02:00,94.76
2026-01-20T01:30+02:00,96.17
2026-01-20T01:45+02:00,94.56
2026-01-20T02:00+02:00,93.64
2026-01-20T02:15+02:00,93.38
2026-01-20T02:30+02:00,92.77
2026-01-20T02:45+02:00,91.57
2026-01-20T03:00+02:00,91.85
2026-01-20T03:15+02:00,90.78
2026-01-20T03:30+02:00,89.84
2026-01-20T03:45+02:00,89.23
2026-01-20T04:00+02:00,89.11
2026-01-20T04:15+02:00,88.87
2026-01-20T04:30+02:00,88.8
2026-01-20T04:45+02:00,88.91
2026-01-20T05:00+02:00,90.38
2026-01-20T05:15+02:00,91.53
2026-01-20T05:30+02:00,94.18
2026-01-20T05:45+02:00,97.18
2026-01-20T06:00+02:00,98.1
2026-01-20T06:15+02:00,103.94
2026-01-20T06:30+02:00,99.93
2026-01-20T06:45+02:00,109.5
2026-01-20T07:00+02:00,114.32
2026-01-20T07:15+02:00,107.15
2026-01-20T07:30+02:00,99.37
2026-01-20T07:45+02:00,103.43
2026-01-20T08:00+02:00,99.24
2026-01-20T08:15+02:00,98.64
2026-01-20T08:30+02:00,97.95
2026-01-20T08:45+02:00,97.35
2026-01-20T09:00+02:00,98.01
2026-01-20T09:15+02:00,95.22
2026-01-20T09:30+02:00,90.0
2026-01-20T09:45+02:00,87.3
2026-01-20T10:00+02:00,87.43
2026-01-20T10:15+02:00,85.13
2026-01-20T10:30+02:00,83.22
2026-01-20T10:45+02:00,86.65
2026-01-20T11:00+02:00,90.0
2026-01-20T11:15+02:00,87.89
2026-01-20T11:30+02:00,88.75
2026-01-20T11:45+02:00,88.34
2026-01-20T12:00+02:00,90.41
2026-01-20T12:15+02:00,95.22
2026-01-20T12:30+02:00,97.22
2026-01-20T12:45+02:00,97.2
2026-01-20T13:00+02:00,98.93
2026-01-20T13:15+02:00,99.81
2026-01-20T13:30+02:00,101.3
2026-01-20T13:45+02:00,102.13
2026-01-20T14:00+02:00,102.22
2026-01-20T14:15+02:00,103.44
2026-01-20T14:30+02:00,109.04
2026-01-20T14:45+02:00,105.7
2026-01-20T15:00+02:00,97.21
2026-01-20T15:15+02:00,98.37
2026-01-20T15:30+02:00,102.92
2026-01-20T15:45+02:00,101.66
2026-01-20T16:00+02:00,97.28
2026-01-20T16:15+02:00,109.79
2026-01-20T16:30+02:00,137.04
2026-01-20T16:45+02:00,142.0
2026-01-20T17:00+02:00,120.76
2026-01-20T17:15+02:00,152.2
2026-01-20T17:30+02:00,152.21
2026-01-20T17:45+02:00,166.87
2026-01-20T18:00+02:00,143.6
2026-01-20T18:15+02:00,152.21
2026-01-20T18:30+02:00,158.63
2026-01-20T18:45+02:00,168.6
2026-01-20T19:00+02:00,155.64
2026-01-20T19:15+02:00,154.13
2026-01-20T19:30+02:00,153.44
2026-01-20T19:45+02:00,152.3
2026-01-20T20:00+02:00,168.88
2026-01-20T20:15+02:00,156.36
2026-01-20T20:30+02:00,152.21
2026-01-20T20:45+02:00,152.2
2026-01-20T21:00+02:00,154.29
2026-01-20T21:15+02:00,152.2
2026-01-20T21:30+02:00,141.25
2026-01-20T21:45+02:00,141.0
2026-01-20T22:00+02:00,152.2
2026-01-20T22:15+02:00,141.01
2026-01-20T22:30+02:00,137.7
2026-01-20T22:45+02:00,123.63
2026-01-20T23:00+02:00,112.85
2026-01-20T23:15+02:00,124.19
2026-01-20T23:30+02:00,121.46
2026-01-20T23:45+02:00,128.1
2026-01-21T00:00+02:00,129.68
2026-01-21T00:15+02:00,123.62
2026-01-21T00:30+02:00,106.04
2026-01-21T00:45+02:00,98.29
2026-01-21T01:00+02:00,115.21
2026-01-21T01:15+02:00,125.1
2026-01-21T01:30+02:00,126.9
2026-01-21T01:45+02:00,130.33
2026-01-21T02:00+02:00,127.82
2026-01-21T02:15+02:00,128.03
2026-01-21T02:30+02:00,117.45
2026-01-21T02:45+02:00,119.9
2026-01-21T03:00+02:00,118.24
2026-01-21T03:15+02:00,125.1
2026-01-21T03:30+02:00,124.47
2026-01-21T03:45+02:00,121.0
2026-01-21T04:00+02:00,115.35
2026-01-21T04:15+02:00,114.66
2026-01-21T04:30+02:00,116.45
2026-01-21T04:45+02:00,116.79
2026-01-21T05:00+02:00,116.04
2026-01-21T05:15+02:00,122.16
2026-01-21T05:30+02:00,112.66
2026-01-21T05:45+02:00,121.41
2026-01-21T06:00+02:00,123.95
2026-01-21T06:15+02:00,123.64
2026-01-21T06:30+02:00,128.07
2026-01-21T06:45+02:00,144.34
2026-01-21T07:00+02:00,135.52
2026-01-21T07:15+02:00,161.81
2026-01-21T07:30+02:00,121.44
2026-01-21T07:45+02:00,137.44
2026-01-21T08:00+02:00,121.86
2026-01-21T08:15+02:00,140.6
2026-01-21T08:30+02:00,152.2
2026-01-21T08:45+02:00,152.21
2026-01-21T09:00+02:00,152.21
2026-01-21T09:15+02:00,152.19
2026-01-21T09:30+02:00,139.17
2026-01-21T09:45+02:00,142.53
2026-01-21T10:00+02:00,152.2
2026-01-21T10:15+02:00,143.6
2026-01-21T10:30+02:00,147.32
2026-01-21T10:45+02:00,140.96
2026-01-21T11:00+02:00,165.33
2026-01-21T11:15+02:00,152.63
2026-01-21T11:30+02:00,142.99
2026-01-21T11:45+02:00,133.53
2026-01-21T12:00+02:00,144.56
2026-01-21T12:15+02:00,135.71
2026-01-21T12:30+02:00,133.36
2026-01-21T12:45+02:00,129.32
2026-01-21T13:00+02:00,141.34
2026-01-21T13:15+02:00,129.67
2026-01-21T13:30+02:00,148.96
2026-01-21T13:45+02:00,133.48
2026-01-21T14:00+02:00,131.32
2026-01-21T14:15+02:00,133.67
2026-01-21T14:30+02:00,140.16
2026-01-21T14:45+02:00,142.76
2026-01-21T15:00+02:00,130.63
2026-01-21T15:15+02:00,143.97
2026-01-21T15:30+02:00,152.18
2026-01-21T15:45+02:00,163.63
2026-01-21T16:00+02:00,153.3
2026-01-21T16:15+02:00,161.98
2026-01-21T16:30+02:00,160.68
2026-01-21T16:45+02:00,192.04
2026-01-21T17:00+02:00,165.7
2026-01-21T17:15+02:00,208.54
2026-01-21T17:30+02:00,165.7
2026-01-21T17:45+02:00,166.1
2026-01-21T18:00+02:00,152.21
2026-01-21T18:15+02:00,161.25
2026-01-21T18:30+02:00,191.95
2026-01-21T18:45+02:00,213.1
2026-01-21T19:00+02:00,162.4
2026-01-21T19:15+02:00,174.51
2026-01-21T19:30+02:00,172.05
2026-01-21T19:45+02:00,200.0
2026-01-21T20:00+02:00,194.63
2026-01-21T20:15+02:00,191.76
2026-01-21T20:30+02:00,180.0
2026-01-21T20:45+02:00,152.21
2026-01-21T21:00+02:00,219.71
2026-01-21T21:15+02:00,166.67
2026-01-21T21:30+02:00,152.21
2026-01-21T21:45+02:00,151.89
2026-01-21T22:00+02:00,173.72
2026-01-21T22:15+02:00,161.47
2026-01-21T22:30+02:00,152.71
2026-01-21T22:45+02:00,151.87
2026-01-21T23:00+02:00,151.25
2026-01-21T23:15+02:00,148.35
2026-01-21T23:30+02:00,145.73
2026-01-21T23:45+02:00,140.77
2026-01-22T00:00+02:00,141.7
2026-01-22T00:15+02:00,138.39
2026-01-22T00:30+02:00,135.48
2026-01-22T00:45+02:00,121.65
2026-01-22T01:00+02:00,128.88
2026-01-22T01:15+02:00,129.28
2026-01-22T01:30+02:00,125.91
2026-01-22T01:45+02:00,124.21
2026-01-22T02:00+02:00,128.54
2026-01-22T02:15+02:00,124.59
2026-01-22T02:30+02:00,123.87
2026-01-22T02:45+02:00,133.16
2026-01-22T03:00+02:00,126.95
2026-01-22T03:15+02:00,125.69
2026-01-22T03:30+02:00,127.7
2026-01-22T03:45+02:00,131.96
2026-01-22T04:00+02:00,127.93
2026-01-22T04:15+02:00,130.38
2026-01-22T04:30+02:00,120.92
2026-01-22T04:45+02:00,127.01
2026-01-22T05:00+02:00,122.71
2026-01-22T05:15+02:00,128.76
2026-01-22T05:30+02:00,128.87
2026-01-22T05:45+02:00,143.01
2026-01-22T06:00+02:00,132.48
2026-01-22T06:15+02:00,142.84
2026-01-22T06:30+02:00,143.48
2026-01-22T06:45+02:00,153.46
2026-01-22T07:00+02:00,152.2
2026-01-22T07:15+02:00,181.94
2026-01-22T07:30+02:00,162.5
2026-01-22T07:45+02:00,143.59
2026-01-22T08:00+02:00,194.2
2026-01-22T08:15+02:00,152.21
2026-01-22T08:30+02:00,160.21
2026-01-22T08:45+02:00,159.31
2026-01-22T09:00+02:00,270.04
2026-01-22T09:15+02:00,217.84
2026-01-22T09:30+02:00,152.21
2026-01-22T09:45+02:00,149.65
2026-01-22T10:00+02:00,164.4
2026-01-22T10:15+02:00,152.21
2026-01-22T10:30+02:00,152.21
2026-01-22T10:45+02:00,152.2
2026-01-22T11:00+02:00,142.0
2026-01-22T11:15+02:00,142.0
2026-01-22T11:30+02:00,130.0
2026-01-22T11:45+02:00,142.0
2026-01-22T12:00+02:00,148.12
2026-01-22T12:15+02:00,142.0
2026-01-22T12:30+02:00,136.02
2026-01-22T12:45+02:00,140.66
2026-01-22T13:00+02:00,124.66
2026-01-22T13:15+02:00,145.93
2026-01-22T13:30+02:00,145.3
2026-01-22T13:45+02:00,152.21
2026-01-22T14:00+02:00,133.36
2026-01-22T14:15+02:00,136.22
2026-01-22T14:30+02:00,152.2
2026-01-22T14:45+02:00,152.21
2026-01-22T15:00+02:00,150.0
2026-01-22T15:15+02:00,152.2
2026-01-22T15:30+02:00,152.21
2026-01-22T15:45+02:00,181.93
2026-01-22T16:00+02:00,152.2
2026-01-22T16:15+02:00,181.39
2026-01-22T16:30+02:00,152.21
2026-01-22T16:45+02:00,152.2
2026-01-22T17:00+02:00,131.46
2026-01-22T17:15+02:00,152.21
2026-01-22T17:30+02:00,191.86
2026-01-22T17:45+02:00,266.93
2026-01-22T18:00+02:00,242.23
2026-01-22T18:15+02:00,277.92
2026-01-22T18:30+02:00,303.18
2026-01-22T18:45+02:00,300.86
2026-01-22T19:00+02:00,298.53
2026-01-22T19:15+02:00,296.21
2026-01-22T19:30+02:00,293.63
2026-01-22T19:45+02:00,290.8
2026-01-22T20:00+02:00,287.97
2026-01-22T20:15+02:00,258.67
2026-01-22T20:30+02:00,245.87
2026-01-22T20:45+02:00,233.87
2026-01-22T21:00+02:00,237.8
2026-01-22T21:15+02:00,180.57
2026-01-22T21:30+02:00,152.21
2026-01-22T21:45+02:00,134.02
2026-01-22T22:00+02:00,208.82
2026-01-22T22:15+02:00,189.02
2026-01-22T22:30+02:00,152.2
2026-01-22T22:45+02:00,157.71
2026-01-22T23:00+02:00,152.2
2026-01-22T23:15+02:00,147.03
2026-01-22T23:30+02:00,128.79
2026-01-22T23:45+02:00,122.78
2026-01-23T00:00+02:00,152.2
2026-01-23T00:15+02:00,150.61
2026-01-23T00:30+02:00,142.0
2026-01-23T00:45+02:00,128.38
2026-01-23T01:00+02:00,136.31
2026-01-23T01:15+02:00,140.43
2026-01-23T01:30+02:00,143.14
2026-01-23T01:45+02:00,140.12
2026-01-23T02:00+02:00,139.67
2026-01-23T02:15+02:00,140.39
2026-01-23T02:30+02:00,137.56
2026-01-23T02:45+02:00,135.09
2026-01-23T03:00+02:00,139.37
2026-01-23T03:15+02:00,137.7
2026-01-23T03:30+02:00,135.71
2026-01-23T03:45+02:00,135.1
2026-01-23T04:00+02:00,140.22
2026-01-23T04:15+02:00,137.67
2026-01-23T04:30+02:00,138.98
2026-01-23T04:45+02:00,131.55
2026-01-23T05:00+02:00,131.69
2026-01-23T05:15+02:00,135.2
2026-01-23T05:30+02:00,138.1
2026-01-23T05:45+02:00,141.79
2026-01-23T06:00+02:00,143.2
2026-01-23T06:15+02:00,145.45
2026-01-23T06:30+02:00,124.16
2026-01-23T06:45+02:00,144.66
2026-01-23T07:00+02:00,120.48
2026-01-23T07:15+02:00,152.2
2026-01-23T07:30+02:00,152.21
2026-01-23T07:45+02:00,232.5
2026-01-23T08:00+02:00,215.85
2026-01-23T08:15+02:00,229.35
2026-01-23T08:30+02:00,153.57
2026-01-23T08:45+02:00,152.2
2026-01-23T09:00+02:00,165.75
2026-01-23T09:15+02:00,152.21
2026-01-23T09:30+02:00,132.56
2026-01-23T09:45+02:00,328.91
2026-01-23T10:00+02:00,320.01
2026-01-23T10:15+02:00,155.81
2026-01-23T10:30+02:00,152.2
2026-01-23T10:45+02:00,131.66
2026-01-23T11:00+02:00,278.69
2026-01-23T11:15+02:00,152.2
2026-01-23T11:30+02:00,134.57
2026-01-23T11:45+02:00,121.59
2026-01-23T12:00+02:00,115.0
2026-01-23T12:15+02:00,115.0
2026-01-23T12:30+02:00,115.0
2026-01-23T12:45+02:00,115.0
2026-01-23T13:00+02:00,100.01
2026-01-23T13:15+02:00,99.39
2026-01-23T13:30+02:00,104.09
2026-01-23T13:45+02:00,107.58
2026-01-23T14:00+02:00,106.36
2026-01-23T14:15+02:00,115.0
2026-01-23T14:30+02:00,120.0
2026-01-23T14:45+02:00,134.48
2026-01-23T15:00+02:00,132.42
2026-01-23T15:15+02:00,115.0
2026-01-23T15:30+02:00,115.0
2026-01-23T15:45+02:00,116.59
2026-01-23T16:00+02:00,106.26
2026-01-23T16:15+02:00,255.95
2026-01-23T16:30+02:00,161.59
2026-01-23T16:45+02:00,152.2
2026-01-23T17:00+02:00,107.24
2026-01-23T17:15+02:00,237.05
2026-01-23T17:30+02:00,310.24
2026-01-23T17:45+02:00,336.08
2026-01-23T18:00+02:00,255.1
2026-01-23T18:15+02:00,340.95
2026-01-23T18:30+02:00,263.5
2026-01-23T18:45+02:00,253.18
2026-01-23T19:00+02:00,335.25
2026-01-23T19:15+02:00,269.7
2026-01-23T19:30+02:00,255.1
2026-01-23T19:45+02:00,237.84
2026-01-23T20:00+02:00,281.85
2026-01-23T20:15+02:00,241.24
2026-01-23T20:30+02:00,220.55
2026-01-23T20:45+02:00,212.6
2026-01-23T21:00+02:00,237.87
2026-01-23T21:15+02:00,216.11
2026-01-23T21:30+02:00,202.96
2026-01-23T21:45+02:00,152.68
2026-01-23T22:00+02:00,178.47
2026-01-23T22:15+02:00,171.26
2026-01-23T22:30+02:00,152.21
2026-01-23T22:45+02:00,146.61
2026-01-23T23:00+02:00,152.2
2026-01-23T23:15+02:00,142.92
2026-01-23T23:30+02:00,137.78
2026-01-23T23:45+02:00,134.76
2026-01-24T00:00+02:00,144.98
2026-01-24T00:15+02:00,142.99
2026-01-24T00:30+02:00,133.81
2026-01-24T00:45+02:00,121.86
2026-01-24T01:00+02:00,146.11
2026-01-24T01:15+02:00,138.45
2026-01-24T01:30+02:00,131.41
2026-01-24T01:45+02:00,125.94
2026-01-24T02:00+02:00,133.98
2026-01-24T02:15+02:00,132.5
2026-01-24T02:30+02:00,129.54
2026-01-24T02:45+02:00,122.6
2026-01-24T03:00+02:00,132.51
2026-01-24T03:15+02:00,132.69
2026-01-24T03:30+02:00,123.73
2026-01-24T03:45+02:00,122.08
2026-01-24T04:00+02:00,126.87
2026-01-24T04:15+02:00,129.56
2026-01-24T04:30+02:00,125.09
2026-01-24T04:45+02:00,127.68
2026-01-24T05:00+02:00,121.98
2026-01-24T05:15+02:00,121.33
2026-01-24T05:30+02:00,127.24
2026-01-24T05:45+02:00,133.6
2026-01-24T06:00+02:00,122.23
2026-01-24T06:15+02:00,127.78
2026-01-24T06:30+02:00,132.36
2026-01-24T06:45+02:00,130.11
2026-01-24T07:00+02:00,117.05
2026-01-24T07:15+02:00,122.41
2026-01-24T07:30+02:00,137.64
2026-01-24T07:45+02:00,141.65
2026-01-24T08:00+02:00,128.01
2026-01-24T08:15+02:00,142.44
2026-01-24T08:30+02:00,152.0
2026-01-24T08:45+02:00,150.13
2026-01-24T09:00+02:00,153.5
2026-01-24T09:15+02:00,166.73
2026-01-24T09:30+02:00,152.03
2026-01-24T09:45+02:00,131.34
2026-01-24T10:00+02:00,152.01
2026-01-24T10:15+02:00,141.48
2026-01-24T10:30+02:00,130.3
2026-01-24T10:45+02:00,122.52
2026-01-24T11:00+02:00,96.91
2026-01-24T11:15+02:00,95.97
2026-01-24T11:30+02:00,118.43
2026-01-24T11:45+02:00,133.36
2026-01-24T12:00+02:00,128.13
2026-01-24T12:15+02:00,133.06
2026-01-24T12:30+02:00,131.59
2026-01-24T12:45+02:00,128.14
2026-01-24T13:00+02:00,121.8
2026-01-24T13:15+02:00,121.52
2026-01-24T13:30+02:00,122.21
2026-01-24T13:45+02:00,122.23
2026-01-24T14:00+02:00,118.7
2026-01-24T14:15+02:00,119.45
2026-01-24T14:30+02:00,118.55
2026-01-24T14:45+02:00,119.64
2026-01-24T15:00+02:00,107.21
2026-01-24T15:15+02:00,129.38
2026-01-24T15:30+02:00,137.16
2026-01-24T15:45+02:00,149.87
2026-01-24T16:00+02:00,127.73
2026-01-24T16:15+02:00,140.0
2026-01-24T16:30+02:00,140.73
2026-01-24T16:45+02:00,153.17
2026-01-24T17:00+02:00,148.95
2026-01-24T17:15+02:00,141.81
2026-01-24T17:30+02:00,128.84
2026-01-24T17:45+02:00,152.0
2026-01-24T18:00+02:00,145.96
2026-01-24T18:15+02:00,151.59
2026-01-24T18:30+02:00,151.68
2026-01-24T18:45+02:00,151.16
2026-01-24T19:00+02:00,150.99
