  ΗΜΕΡΑ-ΩΡΑ ΕΚΤΕΛΕΣΗΣ : 09/01/2026 11:33:30
PORTFOLIO;ΚΩΔΙΚΟΣ ΕΔΡΕΘ;TIMESTAMP;ΕΝΕΡΓΕΙΑ (kWh)
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 01:15;0
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 01:30;0
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 01:45;0
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 02:00;0
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 02:15;0
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 02:30;0
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 02:45;0
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 03:00;0
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 03:15;0
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 03:30;0
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 03:45;0
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 04:00;0
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 04:15;0
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 04:30;0
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 04:45;0
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 05:00;0
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 05:15;0
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 05:30;0
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 05:45;0
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 06:00;0
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 06:15;0
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 06:30;0
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 06:45;0
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 07:00;0
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 07:15;0
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 07:30;0
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 07:45;0
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 08:00;0
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 08:15;.15
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 08:30;2.52
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 08:45;6.69
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 09:00;7.23
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 09:15;8.31
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 09:30;7.47
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 09:45;7.47
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 10:00;10.53
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 10:15;8.43
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 10:30;10.71
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 10:45;12.6
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 11:00;13.05
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 11:15;18.54
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 11:30;12.81
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 11:45;12.24
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 12:00;16.77
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 12:15;23.22
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 12:30;23.52
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 12:45;14.85
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 13:00;15.33
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 13:15;17.58
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 13:30;14.28
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 13:45;9.78
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 14:00;13.8
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 14:15;18.27
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 14:30;15.84
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 14:45;11.46
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 15:00;10.74
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 15:15;8.79
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 15:30;6.57
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 15:45;9.09
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 16:00;4.53
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 16:15;2.79
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 16:30;1.47
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 16:45;.72
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 17:00;0
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 17:15;0
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 17:30;0
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 17:45;0
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 18:00;0
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 18:15;0
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 18:30;0
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 18:45;0
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 19:00;0
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 19:15;0
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 19:30;0
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 19:45;0
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 20:00;0
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 20:15;0
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 20:30;0
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 20:45;0
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 21:00;0
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 21:15;0
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 21:30;0
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 21:45;0
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 22:00;0
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 22:15;0
GREEN_VALUE_BZ01_NDR_MS_N;16543;31/12/2025 22:30;0
